¥˙¬Î,ºÚ≥∆,»’∆⁄, ’≈Ãº€(‘™),
002253.SZ,¥®¥Û÷« §,20080623,4.871,
002253.SZ,¥®¥Û÷« §,20080624,4.78,
002253.SZ,¥®¥Û÷« §,20080625,5.0985,
002253.SZ,¥®¥Û÷« §,20080626,5.3019,
002253.SZ,¥®¥Û÷« §,20080627,5.1359,
002253.SZ,¥®¥Û÷« §,20080630,5.6498,
002253.SZ,¥®¥Û÷« §,20080701,5.5133,
002253.SZ,¥®¥Û÷« §,20080702,5.5936,
002253.SZ,¥®¥Û÷« §,20080703,6.0245,
002253.SZ,¥®¥Û÷« §,20080704,5.9415,
002253.SZ,¥®¥Û÷« §,20080707,6.0218,
002253.SZ,¥®¥Û÷« §,20080708,5.8639,
002253.SZ,¥®¥Û÷« §,20080709,5.9977,
002253.SZ,¥®¥Û÷« §,20080710,5.8612,
002253.SZ,¥®¥Û÷« §,20080711,5.8104,
002253.SZ,¥®¥Û÷« §,20080714,5.8371,
002253.SZ,¥®¥Û÷« §,20080715,5.2778,
002253.SZ,¥®¥Û÷« §,20080716,5.1627,
002253.SZ,¥®¥Û÷« §,20080717,5.1092,
002253.SZ,¥®¥Û÷« §,20080718,5.1921,
002253.SZ,¥®¥Û÷« §,20080721,5.3902,
002253.SZ,¥®¥Û÷« §,20080722,5.4063,
002253.SZ,¥®¥Û÷« §,20080723,5.5401,
002253.SZ,¥®¥Û÷« §,20080724,5.5989,
002253.SZ,¥®¥Û÷« §,20080725,5.5642,
002253.SZ,¥®¥Û÷« §,20080728,5.5401,
002253.SZ,¥®¥Û÷« §,20080729,5.3233,
002253.SZ,¥®¥Û÷« §,20080730,5.5561,
002253.SZ,¥®¥Û÷« §,20080731,5.3206,
002253.SZ,¥®¥Û÷« §,20080801,5.4464,
002253.SZ,¥®¥Û÷« §,20080804,5.4491,
002253.SZ,¥®¥Û÷« §,20080805,5.2216,
002253.SZ,¥®¥Û÷« §,20080806,5.2189,
002253.SZ,¥®¥Û÷« §,20080807,5.3902,
002253.SZ,¥®¥Û÷« §,20080808,4.9245,
002253.SZ,¥®¥Û÷« §,20080811,4.5364,
002253.SZ,¥®¥Û÷« §,20080812,4.6007,
002253.SZ,¥®¥Û÷« §,20080813,4.5953,
002253.SZ,¥®¥Û÷« §,20080814,4.5498,
002253.SZ,¥®¥Û÷« §,20080815,4.5578,
002253.SZ,¥®¥Û÷« §,20080818,4.1805,
002253.SZ,¥®¥Û÷« §,20080819,4.2634,
002253.SZ,¥®¥Û÷« §,20080820,4.5445,
002253.SZ,¥®¥Û÷« §,20080821,4.3518,
002253.SZ,¥®¥Û÷« §,20080822,4.242,
002253.SZ,¥®¥Û÷« §,20080825,4.2474,
002253.SZ,¥®¥Û÷« §,20080826,4.0226,
002253.SZ,¥®¥Û÷« §,20080827,4.0547,
002253.SZ,¥®¥Û÷« §,20080828,4.1671,
002253.SZ,¥®¥Û÷« §,20080829,4.1671,
002253.SZ,¥®¥Û÷« §,20080901,4.0172,
002253.SZ,¥®¥Û÷« §,20080902,4.0493,
002253.SZ,¥®¥Û÷« §,20080903,4.0119,
002253.SZ,¥®¥Û÷« §,20080904,4.0413,
002253.SZ,¥®¥Û÷« §,20080905,3.7871,
002253.SZ,¥®¥Û÷« §,20080908,3.6077,
002253.SZ,¥®¥Û÷« §,20080909,3.6158,
002253.SZ,¥®¥Û÷« §,20080910,3.5863,
002253.SZ,¥®¥Û÷« §,20080911,3.4257,
002253.SZ,¥®¥Û÷« §,20080912,3.4204,
002253.SZ,¥®¥Û÷« §,20080916,3.3802,
002253.SZ,¥®¥Û÷« §,20080917,3.4124,
002253.SZ,¥®¥Û÷« §,20080918,3.498,
002253.SZ,¥®¥Û÷« §,20080919,3.8486,
002253.SZ,¥®¥Û÷« §,20080922,3.9664,
002253.SZ,¥®¥Û÷« §,20080923,3.5703,
002253.SZ,¥®¥Û÷« §,20080924,3.506,
002253.SZ,¥®¥Û÷« §,20080925,3.597,
002253.SZ,¥®¥Û÷« §,20080926,3.5301,
002253.SZ,¥®¥Û÷« §,20081006,3.4124,
002253.SZ,¥®¥Û÷« §,20081007,3.3722,
002253.SZ,¥®¥Û÷« §,20081008,3.308,
002253.SZ,¥®¥Û÷« §,20081009,3.3187,
002253.SZ,¥®¥Û÷« §,20081010,3.1635,
002253.SZ,¥®¥Û÷« §,20081013,3.2946,
002253.SZ,¥®¥Û÷« §,20081014,3.1822,
002253.SZ,¥®¥Û÷« §,20081015,3.2518,
002253.SZ,¥®¥Û÷« §,20081016,3.2116,
002253.SZ,¥®¥Û÷« §,20081017,3.225,
002253.SZ,¥®¥Û÷« §,20081020,3.3455,
002253.SZ,¥®¥Û÷« §,20081021,3.3508,
002253.SZ,¥®¥Û÷« §,20081022,3.3722,
002253.SZ,¥®¥Û÷« §,20081023,3.1153,
002253.SZ,¥®¥Û÷« §,20081024,3.0939,
002253.SZ,¥®¥Û÷« §,20081027,2.8557,
002253.SZ,¥®¥Û÷« §,20081028,2.8905,
002253.SZ,¥®¥Û÷« §,20081029,2.671,
002253.SZ,¥®¥Û÷« §,20081030,2.6764,
002253.SZ,¥®¥Û÷« §,20081031,2.6576,
002253.SZ,¥®¥Û÷« §,20081103,2.588,
002253.SZ,¥®¥Û÷« §,20081104,2.5292,
002253.SZ,¥®¥Û÷« §,20081105,2.6442,
002253.SZ,¥®¥Û÷« §,20081106,2.6014,
002253.SZ,¥®¥Û÷« §,20081107,2.663,
002253.SZ,¥®¥Û÷« §,20081110,2.845,
002253.SZ,¥®¥Û÷« §,20081111,2.8369,
002253.SZ,¥®¥Û÷« §,20081112,2.9681,
002253.SZ,¥®¥Û÷« §,20081113,3.1581,
002253.SZ,¥®¥Û÷« §,20081114,3.2866,
002253.SZ,¥®¥Û÷« §,20081117,3.4498,
002253.SZ,¥®¥Û÷« §,20081118,3.1822,
002253.SZ,¥®¥Û÷« §,20081119,3.5007,
002253.SZ,¥®¥Û÷« §,20081120,3.6479,
002253.SZ,¥®¥Û÷« §,20081121,3.7523,
002253.SZ,¥®¥Û÷« §,20081124,3.581,
002253.SZ,¥®¥Û÷« §,20081125,3.6399,
002253.SZ,¥®¥Û÷« §,20081126,3.6425,
002253.SZ,¥®¥Û÷« §,20081127,3.9075,
002253.SZ,¥®¥Û÷« §,20081128,3.7656,
002253.SZ,¥®¥Û÷« §,20081201,3.9075,
002253.SZ,¥®¥Û÷« §,20081202,4.1323,
002253.SZ,¥®¥Û÷« §,20081203,4.1832,
002253.SZ,¥®¥Û÷« §,20081204,4.06,
002253.SZ,¥®¥Û÷« §,20081205,4.1002,
002253.SZ,¥®¥Û÷« §,20081208,4.1751,
002253.SZ,¥®¥Û÷« §,20081209,4.0841,
002253.SZ,¥®¥Û÷« §,20081210,4.3223,
002253.SZ,¥®¥Û÷« §,20081211,4.1162,
002253.SZ,¥®¥Û÷« §,20081212,3.8861,
002253.SZ,¥®¥Û÷« §,20081215,4.0172,
002253.SZ,¥®¥Û÷« §,20081216,4.0467,
002253.SZ,¥®¥Û÷« §,20081217,4.1992,
002253.SZ,¥®¥Û÷« §,20081218,4.6194,
002253.SZ,¥®¥Û÷« §,20081219,5.0824,
002253.SZ,¥®¥Û÷« §,20081222,5.5909,
002253.SZ,¥®¥Û÷« §,20081223,5.6739,
002253.SZ,¥®¥Û÷« §,20081224,5.9843,
002253.SZ,¥®¥Û÷« §,20081225,6.5838,
002253.SZ,¥®¥Û÷« §,20081226,6.5838,
002253.SZ,¥®¥Û÷« §,20081229,7.2422,
002253.SZ,¥®¥Û÷« §,20081230,6.9773,
002253.SZ,¥®¥Û÷« §,20081231,6.4233,
002253.SZ,¥®¥Û÷« §,20090105,6.7685,
002253.SZ,¥®¥Û÷« §,20090106,6.8033,
002253.SZ,¥®¥Û÷« §,20090107,7.3065,
