代码,简称,日期,收盘价(元),
002140.SZ,东华科技,20070712,7.0551,
002140.SZ,东华科技,20070713,6.6818,
002140.SZ,东华科技,20070716,6.7659,
002140.SZ,东华科技,20070717,6.5963,
002140.SZ,东华科技,20070718,6.8513,
002140.SZ,东华科技,20070719,6.9382,
002140.SZ,东华科技,20070720,7.6321,
002140.SZ,东华科技,20070723,8.3957,
002140.SZ,东华科技,20070724,8.3059,
002140.SZ,东华科技,20070725,9.1365,
002140.SZ,东华科技,20070726,9.3132,
002140.SZ,东华科技,20070727,9.5483,
002140.SZ,东华科技,20070730,9.8275,
002140.SZ,东华科技,20070731,9.5426,
002140.SZ,东华科技,20070801,9.5924,
002140.SZ,东华科技,20070802,10.1595,
002140.SZ,东华科技,20070803,10.1153,
002140.SZ,东华科技,20070806,10.6852,
002140.SZ,东华科技,20070807,10.8276,
002140.SZ,东华科技,20070808,10.4002,
002140.SZ,东华科技,20070809,10.3717,
002140.SZ,东华科技,20070810,9.7591,
002140.SZ,东华科技,20070813,9.5526,
002140.SZ,东华科技,20070814,9.7563,
002140.SZ,东华科技,20070815,9.4571,
002140.SZ,东华科技,20070816,9.5469,
002140.SZ,东华科技,20070817,9.658,
002140.SZ,东华科技,20070820,10.4287,
002140.SZ,东华科技,20070821,10.4259,
002140.SZ,东华科技,20070822,10.4715,
002140.SZ,东华科技,20070823,10.5427,
002140.SZ,东华科技,20070824,10.8419,
002140.SZ,东华科技,20070827,10.7422,
002140.SZ,东华科技,20070828,10.6994,
002140.SZ,东华科技,20070829,10.3433,
002140.SZ,东华科技,20070830,10.3831,
002140.SZ,东华科技,20070831,10.5698,
002140.SZ,东华科技,20070903,10.6553,
002140.SZ,东华科技,20070904,11.3961,
002140.SZ,东华科技,20070905,12.5074,
002140.SZ,东华科技,20070906,12.8208,
002140.SZ,东华科技,20070907,12.0913,
002140.SZ,东华科技,20070910,11.8791,
002140.SZ,东华科技,20070911,11.54,
002140.SZ,东华科技,20070912,12.2238,
002140.SZ,东华科技,20070913,12.2025,
002140.SZ,东华科技,20070914,12.6071,
002140.SZ,东华科技,20070917,13.1784,
002140.SZ,东华科技,20070918,12.751,
002140.SZ,东华科技,20070919,12.2238,
002140.SZ,东华科技,20070920,12.5373,
002140.SZ,东华科技,20070921,12.6071,
002140.SZ,东华科技,20070924,12.4062,
002140.SZ,东华科技,20070925,13.1057,
002140.SZ,东华科技,20070926,13.1072,
002140.SZ,东华科技,20070927,14.4179,
002140.SZ,东华科技,20070928,15.8597,
002140.SZ,东华科技,20071008,17.4453,
002140.SZ,东华科技,20071009,17.4382,
002140.SZ,东华科技,20071010,16.9367,
002140.SZ,东华科技,20071011,16.9367,
002140.SZ,东华科技,20071012,15.2442,
002140.SZ,东华科技,20071015,15.3724,
002140.SZ,东华科技,20071016,15.5291,
002140.SZ,东华科技,20071017,15.3567,
002140.SZ,东华科技,20071018,16.213,
002140.SZ,东华科技,20071019,15.928,
002140.SZ,东华科技,20071022,15.4593,
002140.SZ,东华科技,20071023,16.9324,
002140.SZ,东华科技,20071024,16.4552,
002140.SZ,东华科技,20071025,16.6119,
002140.SZ,东华科技,20071026,16.3911,
002140.SZ,东华科技,20071029,15.3867,
002140.SZ,东华科技,20071030,15.5434,
002140.SZ,东华科技,20071031,15.9537,
002140.SZ,东华科技,20071101,15.3938,
002140.SZ,东华科技,20071102,15.2299,
002140.SZ,东华科技,20071105,14.4036,
002140.SZ,东华科技,20071106,14.5119,
002140.SZ,东华科技,20071107,14.6743,
002140.SZ,东华科技,20071108,14.1116,
002140.SZ,东华科技,20071109,14.2896,
002140.SZ,东华科技,20071112,14.8168,
002140.SZ,东华科技,20071113,14.6743,
002140.SZ,东华科技,20071114,14.6572,
002140.SZ,东华科技,20071115,14.6159,
002140.SZ,东华科技,20071116,14.331,
002140.SZ,东华科技,20071119,14.0802,
002140.SZ,东华科技,20071120,14.0831,
002140.SZ,东华科技,20071121,13.8337,
002140.SZ,东华科技,20071122,12.57,
002140.SZ,东华科技,20071123,12.5515,
002140.SZ,东华科技,20071126,12.325,
002140.SZ,东华科技,20071127,11.54,
002140.SZ,东华科技,20071128,11.4046,
002140.SZ,东华科技,20071129,11.7822,
