╢ЗбК,╪РЁф,хуфз,йуел╪ш(т╙),
002745.SZ,д╬ажи╜,20150217,30.5219,
002745.SZ,д╬ажи╜,20150225,33.578,
002745.SZ,д╬ажи╜,20150226,36.9398,
002745.SZ,д╬ажи╜,20150227,40.6367,
002745.SZ,д╬ажи╜,20150302,44.6984,
002745.SZ,д╬ажи╜,20150303,46.7983,
002745.SZ,д╬ажи╜,20150304,43.614,
002745.SZ,д╬ажи╜,20150305,41.4747,
002745.SZ,д╬ажи╜,20150306,40.6663,
002745.SZ,д╬ажи╜,20150309,38.9903,
002745.SZ,д╬ажи╜,20150310,39.779,
002745.SZ,д╬ажи╜,20150311,38.7537,
002745.SZ,д╬ажи╜,20150312,37.62,
002745.SZ,д╬ажи╜,20150313,38.6256,
002745.SZ,д╬ажи╜,20150316,39.71,
002745.SZ,д╬ажи╜,20150317,39.8086,
002745.SZ,д╬ажи╜,20150318,40.0748,
002745.SZ,д╬ажи╜,20150319,40.7649,
002745.SZ,д╬ажи╜,20150320,40.3311,
002745.SZ,д╬ажи╜,20150323,40.5578,
002745.SZ,д╬ажи╜,20150324,39.8776,
002745.SZ,д╬ажи╜,20150325,41.5042,
002745.SZ,д╬ажи╜,20150326,40.4001,
002745.SZ,д╬ажи╜,20150327,40.4001,
002745.SZ,д╬ажи╜,20150330,40.7747,
002745.SZ,д╬ажи╜,20150331,40.6959,
002745.SZ,д╬ажи╜,20150401,41.4451,
002745.SZ,д╬ажи╜,20150402,41.4747,
002745.SZ,д╬ажи╜,20150403,44.6392,
002745.SZ,д╬ажи╜,20150407,44.6491,
002745.SZ,д╬ажи╜,20150408,43.3971,
002745.SZ,д╬ажи╜,20150409,42.7859,
002745.SZ,д╬ажи╜,20150410,44.4519,
002745.SZ,д╬ажи╜,20150413,46.3349,
002745.SZ,д╬ажи╜,20150414,46.049,
002745.SZ,д╬ажи╜,20150415,43.3379,
002745.SZ,д╬ажи╜,20150416,43.6534,
002745.SZ,д╬ажи╜,20150417,43.8999,
002745.SZ,д╬ажи╜,20150420,42.5591,
002745.SZ,д╬ажи╜,20150421,43.7323,
002745.SZ,д╬ажи╜,20150422,44.6195,
002745.SZ,д╬ажи╜,20150423,43.6731,
002745.SZ,д╬ажи╜,20150424,42.7859,
002745.SZ,д╬ажи╜,20150427,44.7378,
002745.SZ,д╬ажи╜,20150428,42.6971,
002745.SZ,д╬ажи╜,20150429,44.1167,
002745.SZ,д╬ажи╜,20150430,44.2153,
002745.SZ,д╬ажи╜,20150504,44.3632,
002745.SZ,д╬ажи╜,20150505,43.4661,
002745.SZ,д╬ажи╜,20150506,43.4759,
002745.SZ,д╬ажи╜,20150507,41.6028,
002745.SZ,д╬ажи╜,20150508,43.5844,
002745.SZ,д╬ажи╜,20150511,47.9418,
002745.SZ,д╬ажи╜,20150512,51.6684,
002745.SZ,д╬ажи╜,20150513,49.7854,
002745.SZ,д╬ажи╜,20150514,54.5667,
002745.SZ,д╬ажи╜,20150515,53.8865,
002745.SZ,д╬ажи╜,20150518,57.2285,
002745.SZ,д╬ажи╜,20150519,56.4892,
002745.SZ,д╬ажи╜,20150520,59.1312,
002745.SZ,д╬ажи╜,20150521,58.3721,
002745.SZ,д╬ажи╜,20150522,61.0241,
002745.SZ,д╬ажи╜,20150525,63.5873,
002745.SZ,д╬ажи╜,20150526,65.3421,
002745.SZ,д╬ажи╜,20150527,70.7445,
002745.SZ,д╬ажи╜,20150528,63.6957,
002745.SZ,д╬ажи╜,20150529,61.6156,
002745.SZ,д╬ажи╜,20150601,62.907,
002745.SZ,д╬ажи╜,20150602,61.3592,
002745.SZ,д╬ажи╜,20150603,61.1917,
002745.SZ,д╬ажи╜,20150604,57.6722,
002745.SZ,д╬ажи╜,20150605,58.3031,
002745.SZ,д╬ажи╜,20150608,56.085,
002745.SZ,д╬ажи╜,20150609,58.5594,
002745.SZ,д╬ажи╜,20150610,61.0734,
002745.SZ,д╬ажи╜,20150611,61.2508,
002745.SZ,д╬ажи╜,20150612,59.1608,
002745.SZ,д╬ажи╜,20150615,61.517,
002745.SZ,д╬ажи╜,20150616,66.3476,
002745.SZ,д╬ажи╜,20150617,63.8436,
002745.SZ,д╬ажи╜,20150618,57.4553,
002745.SZ,д╬ажи╜,20150619,51.7078,
002745.SZ,д╬ажи╜,20150623,52.0035,
002745.SZ,д╬ажи╜,20150624,52.7429,
002745.SZ,д╬ажи╜,20150625,48.07,
002745.SZ,д╬ажи╜,20150626,43.2591,
002745.SZ,д╬ажи╜,20150629,38.941,
002745.SZ,д╬ажи╜,20150630,42.1352,
002745.SZ,д╬ажи╜,20150701,41.455,
002745.SZ,д╬ажи╜,20150702,40.2128,
002745.SZ,д╬ажи╜,20150703,38.2608,
002745.SZ,д╬ажи╜,20150706,38.0932,
002745.SZ,д╬ажи╜,20150707,34.2878,
002745.SZ,д╬ажи╜,20150708,30.8571,
002745.SZ,д╬ажи╜,20150709,33.9428,
002745.SZ,д╬ажи╜,20150710,37.3341,
