╢ЗбК,╪РЁф,хуфз,йуел╪ш(т╙),
300582.SZ,с╒╥иль,20170424,19.4614,
300582.SZ,с╒╥иль,20170425,19.6009,
300582.SZ,с╒╥иль,20170426,20.0592,
300582.SZ,с╒╥иль,20170427,20.7367,
300582.SZ,с╒╥иль,20170428,20.6238,
300582.SZ,с╒╥иль,20170502,20.4976,
300582.SZ,с╒╥иль,20170503,20.6238,
300582.SZ,с╒╥иль,20170504,20.192,
300582.SZ,с╒╥иль,20170505,19.8068,
300582.SZ,с╒╥иль,20170508,19.1957,
300582.SZ,с╒╥иль,20170509,19.6275,
300582.SZ,с╒╥иль,20170510,19.2688,
300582.SZ,с╒╥иль,20170511,20.471,
300582.SZ,с╒╥иль,20170512,20.5574,
300582.SZ,с╒╥иль,20170515,20.3249,
300582.SZ,с╒╥иль,20170516,20.9625,
300582.SZ,с╒╥иль,20170517,20.7898,
300582.SZ,с╒╥иль,20170518,20.843,
300582.SZ,с╒╥иль,20170519,20.7367,
300582.SZ,с╒╥иль,20170522,19.2821,
300582.SZ,с╒╥иль,20170523,18.7441,
300582.SZ,с╒╥иль,20170524,19.0562,
300582.SZ,с╒╥иль,20170525,19.4747,
300582.SZ,с╒╥иль,20170526,19.7204,
300582.SZ,с╒╥иль,20170531,19.84,
300582.SZ,с╒╥иль,20170601,18.41,
300582.SZ,с╒╥иль,20170602,18.92,
300582.SZ,с╒╥иль,20170605,18.92,
300582.SZ,с╒╥иль,20170606,18.92,
300582.SZ,с╒╥иль,20170607,18.92,
300582.SZ,с╒╥иль,20170608,18.92,
300582.SZ,с╒╥иль,20170609,18.92,
300582.SZ,с╒╥иль,20170612,18.92,
300582.SZ,с╒╥иль,20170613,18.92,
300582.SZ,с╒╥иль,20170614,18.92,
300582.SZ,с╒╥иль,20170615,18.92,
300582.SZ,с╒╥иль,20170616,18.92,
300582.SZ,с╒╥иль,20170619,18.92,
300582.SZ,с╒╥иль,20170620,18.92,
300582.SZ,с╒╥иль,20170621,18.92,
300582.SZ,с╒╥иль,20170622,18.92,
300582.SZ,с╒╥иль,20170623,18.92,
300582.SZ,с╒╥иль,20170626,18.92,
300582.SZ,с╒╥иль,20170627,18.92,
300582.SZ,с╒╥иль,20170628,18.92,
300582.SZ,с╒╥иль,20170629,18.92,
300582.SZ,с╒╥иль,20170630,18.92,
300582.SZ,с╒╥иль,20170703,18.92,
300582.SZ,с╒╥иль,20170704,18.92,
300582.SZ,с╒╥иль,20170705,18.92,
300582.SZ,с╒╥иль,20170706,18.92,
300582.SZ,с╒╥иль,20170707,18.92,
300582.SZ,с╒╥иль,20170710,18.92,
300582.SZ,с╒╥иль,20170711,18.92,
300582.SZ,с╒╥иль,20170712,18.92,
300582.SZ,с╒╥иль,20170713,18.92,
300582.SZ,с╒╥иль,20170714,18.92,
300582.SZ,с╒╥иль,20170717,18.92,
300582.SZ,с╒╥иль,20170718,18.92,
300582.SZ,с╒╥иль,20170719,18.92,
300582.SZ,с╒╥иль,20170720,18.92,
300582.SZ,с╒╥иль,20170721,18.92,
300582.SZ,с╒╥иль,20170724,18.92,
300582.SZ,с╒╥иль,20170725,18.92,
300582.SZ,с╒╥иль,20170726,18.92,
300582.SZ,с╒╥иль,20170727,18.92,
300582.SZ,с╒╥иль,20170728,18.92,
300582.SZ,с╒╥иль,20170731,18.92,
300582.SZ,с╒╥иль,20170801,18.92,
300582.SZ,с╒╥иль,20170802,17.03,
300582.SZ,с╒╥иль,20170803,16.39,
300582.SZ,с╒╥иль,20170804,16.05,
300582.SZ,с╒╥иль,20170807,16.11,
300582.SZ,с╒╥иль,20170808,15.92,
300582.SZ,с╒╥иль,20170809,15.93,
300582.SZ,с╒╥иль,20170810,15.68,
300582.SZ,с╒╥иль,20170811,15.46,
300582.SZ,с╒╥иль,20170814,15.92,
300582.SZ,с╒╥иль,20170815,16.42,
300582.SZ,с╒╥иль,20170816,18.06,
300582.SZ,с╒╥иль,20170817,19.19,
300582.SZ,с╒╥иль,20170818,18.22,
300582.SZ,с╒╥иль,20170821,18.12,
300582.SZ,с╒╥иль,20170822,17.72,
300582.SZ,с╒╥иль,20170823,17.94,
300582.SZ,с╒╥иль,20170824,17.4,
300582.SZ,с╒╥иль,20170825,17.62,
300582.SZ,с╒╥иль,20170828,18.19,
300582.SZ,с╒╥иль,20170829,17.9,
300582.SZ,с╒╥иль,20170830,17.57,
300582.SZ,с╒╥иль,20170831,18.25,
300582.SZ,с╒╥иль,20170901,18.03,
300582.SZ,с╒╥иль,20170904,18.03,
300582.SZ,с╒╥иль,20170905,18.05,
300582.SZ,с╒╥иль,20170906,18.2,
300582.SZ,с╒╥иль,20170907,20.02,
300582.SZ,с╒╥иль,20170908,19.71,
300582.SZ,с╒╥иль,20170911,21.68,
300582.SZ,с╒╥иль,20170912,21.95,
300582.SZ,с╒╥иль,20170913,21.84,
300582.SZ,с╒╥иль,20170914,20.8,
300582.SZ,с╒╥иль,20170915,20.87,
300582.SZ,с╒╥иль,20170918,21.48,
300582.SZ,с╒╥иль,20170919,20.88,
300582.SZ,с╒╥иль,20170920,21.04,
300582.SZ,с╒╥иль,20170921,20.44,
300582.SZ,с╒╥иль,20170922,20.7,
300582.SZ,с╒╥иль,20170925,20.1,
300582.SZ,с╒╥иль,20170926,19.09,
300582.SZ,с╒╥иль,20170927,19.43,
300582.SZ,с╒╥иль,20170928,21.37,
300582.SZ,с╒╥иль,20170929,23.33,
300582.SZ,с╒╥иль,20171009,23.88,
300582.SZ,с╒╥иль,20171010,22.7,
300582.SZ,с╒╥иль,20171011,24.97,
300582.SZ,с╒╥иль,20171012,23.94,
300582.SZ,с╒╥иль,20171013,23.38,
300582.SZ,с╒╥иль,20171016,21.77,
300582.SZ,с╒╥иль,20171017,22.48,
300582.SZ,с╒╥иль,20171018,21.62,
300582.SZ,с╒╥иль,20171019,22.4,
300582.SZ,с╒╥иль,20171020,23.04,
300582.SZ,с╒╥иль,20171023,22.96,
300582.SZ,с╒╥иль,20171024,22.03,
300582.SZ,с╒╥иль,20171025,23.43,
300582.SZ,с╒╥иль,20171026,23.08,
300582.SZ,с╒╥иль,20171027,23.68,
300582.SZ,с╒╥иль,20171030,23.11,
300582.SZ,с╒╥иль,20171031,23,
300582.SZ,с╒╥иль,20171101,22.25,
300582.SZ,с╒╥иль,20171102,20.8,
300582.SZ,с╒╥иль,20171103,21.11,
300582.SZ,с╒╥иль,20171106,21.35,
300582.SZ,с╒╥иль,20171107,21.09,
300582.SZ,с╒╥иль,20171108,21.36,
300582.SZ,с╒╥иль,20171109,21.56,
300582.SZ,с╒╥иль,20171110,22.49,
300582.SZ,с╒╥иль,20171113,22.73,
300582.SZ,с╒╥иль,20171114,22.03,
300582.SZ,с╒╥иль,20171115,21.15,
300582.SZ,с╒╥иль,20171116,20.1,
300582.SZ,с╒╥иль,20171117,18.1,
300582.SZ,с╒╥иль,20171120,18.53,
300582.SZ,с╒╥иль,20171121,18.39,
300582.SZ,с╒╥иль,20171122,18.18,
300582.SZ,с╒╥иль,20171123,17.17,
300582.SZ,с╒╥иль,20171124,17.15,
300582.SZ,с╒╥иль,20171127,16.55,
300582.SZ,с╒╥иль,20171128,17.05,
300582.SZ,с╒╥иль,20171129,16.71,
300582.SZ,с╒╥иль,20171130,16.88,
300582.SZ,с╒╥иль,20171201,18.57,
300582.SZ,с╒╥иль,20171204,18.35,
300582.SZ,с╒╥иль,20171205,18.57,
300582.SZ,с╒╥иль,20171206,18.55,
300582.SZ,с╒╥иль,20171207,18.29,
300582.SZ,с╒╥иль,20171208,18.92,
300582.SZ,с╒╥иль,20171211,18.92,
300582.SZ,с╒╥иль,20171212,18.1,
300582.SZ,с╒╥иль,20171213,18.42,
300582.SZ,с╒╥иль,20171214,18.31,
300582.SZ,с╒╥иль,20171215,18.69,
300582.SZ,с╒╥иль,20171218,17.35,
300582.SZ,с╒╥иль,20171219,17.43,
300582.SZ,с╒╥иль,20171220,17.05,
300582.SZ,с╒╥иль,20171221,17.27,
300582.SZ,с╒╥иль,20171222,17.6,
300582.SZ,с╒╥иль,20171225,17.08,
300582.SZ,с╒╥иль,20171226,17.34,
300582.SZ,с╒╥иль,20171227,17.21,
300582.SZ,с╒╥иль,20171228,17.37,
300582.SZ,с╒╥иль,20171229,17.6,
300582.SZ,с╒╥иль,20180102,17.66,
300582.SZ,с╒╥иль,20180103,17.73,
300582.SZ,с╒╥иль,20180104,18.24,
300582.SZ,с╒╥иль,20180105,17.88,
300582.SZ,с╒╥иль,20180108,17.47,
300582.SZ,с╒╥иль,20180109,17.32,
300582.SZ,с╒╥иль,20180110,16.86,
300582.SZ,с╒╥иль,20180111,17.2,
300582.SZ,с╒╥иль,20180112,16.87,
300582.SZ,с╒╥иль,20180115,15.18,
300582.SZ,с╒╥иль,20180116,15.05,
300582.SZ,с╒╥иль,20180117,15.05,
300582.SZ,с╒╥иль,20180118,15.03,
300582.SZ,с╒╥иль,20180119,14.58,
300582.SZ,с╒╥иль,20180122,14.67,
300582.SZ,с╒╥иль,20180123,14.8,
300582.SZ,с╒╥иль,20180124,15.07,
300582.SZ,с╒╥иль,20180125,14.93,
300582.SZ,с╒╥иль,20180126,14.7,
300582.SZ,с╒╥иль,20180129,14.34,
300582.SZ,с╒╥иль,20180130,14.44,
300582.SZ,с╒╥иль,20180131,13.67,
300582.SZ,с╒╥иль,20180201,15.04,
300582.SZ,с╒╥иль,20180202,15.57,
300582.SZ,с╒╥иль,20180205,14.92,
300582.SZ,с╒╥иль,20180206,13.52,
300582.SZ,с╒╥иль,20180207,13.94,
300582.SZ,с╒╥иль,20180208,15.33,
300582.SZ,с╒╥иль,20180209,14.96,
300582.SZ,с╒╥иль,20180212,15.36,
300582.SZ,с╒╥иль,20180213,14.91,
300582.SZ,с╒╥иль,20180214,15.98,
300582.SZ,с╒╥иль,20180222,16.25,
300582.SZ,с╒╥иль,20180223,15.96,
300582.SZ,с╒╥иль,20180226,16.13,
300582.SZ,с╒╥иль,20180227,15.92,
300582.SZ,с╒╥иль,20180228,16.35,
300582.SZ,с╒╥иль,20180301,16.4,
300582.SZ,с╒╥иль,20180302,15.62,
300582.SZ,с╒╥иль,20180305,15.92,
300582.SZ,с╒╥иль,20180306,16,
300582.SZ,с╒╥иль,20180307,15.95,
300582.SZ,с╒╥иль,20180308,16.47,
300582.SZ,с╒╥иль,20180309,16.99,
300582.SZ,с╒╥иль,20180312,17.09,
300582.SZ,с╒╥иль,20180313,16.68,
300582.SZ,с╒╥иль,20180314,16.57,
300582.SZ,с╒╥иль,20180315,16.26,
300582.SZ,с╒╥иль,20180316,16.05,
300582.SZ,с╒╥иль,20180319,16.02,
300582.SZ,с╒╥иль,20180320,16.21,
300582.SZ,с╒╥иль,20180321,16.22,
300582.SZ,с╒╥иль,20180322,16.55,
300582.SZ,с╒╥иль,20180323,14.9,
300582.SZ,с╒╥иль,20180326,14.92,
