´úÂë,¼ò³Æ,ÈÕÆÚ,ÊÕÅÌ¼Û(Ôª),
002711.SZ,Å·ÆÖÖÇÍø,20140127,3.6652,
002711.SZ,Å·ÆÖÖÇÍø,20140128,4.0311,
002711.SZ,Å·ÆÖÖÇÍø,20140129,4.2663,
002711.SZ,Å·ÆÖÖÇÍø,20140130,4.6935,
002711.SZ,Å·ÆÖÖÇÍø,20140207,4.7895,
002711.SZ,Å·ÆÖÖÇÍø,20140210,5.1373,
002711.SZ,Å·ÆÖÖÇÍø,20140211,5.3015,
002711.SZ,Å·ÆÖÖÇÍø,20140212,5.5506,
002711.SZ,Å·ÆÖÖÇÍø,20140213,5.1179,
002711.SZ,Å·ÆÖÖÇÍø,20140214,5.4657,
002711.SZ,Å·ÆÖÖÇÍø,20140217,5.8679,
002711.SZ,Å·ÆÖÖÇÍø,20140218,5.6355,
002711.SZ,Å·ÆÖÖÇÍø,20140219,5.4129,
002711.SZ,Å·ÆÖÖÇÍø,20140220,5.385,
002711.SZ,Å·ÆÖÖÇÍø,20140221,5.6494,
002711.SZ,Å·ÆÖÖÇÍø,20140224,5.481,
002711.SZ,Å·ÆÖÖÇÍø,20140225,5.6035,
002711.SZ,Å·ÆÖÖÇÍø,20140226,5.289,
002711.SZ,Å·ÆÖÖÇÍø,20140227,4.8563,
002711.SZ,Å·ÆÖÖÇÍø,20140228,5.1485,
002711.SZ,Å·ÆÖÖÇÍø,20140303,5.5645,
002711.SZ,Å·ÆÖÖÇÍø,20140304,5.7176,
002711.SZ,Å·ÆÖÖÇÍø,20140305,6.2895,
002711.SZ,Å·ÆÖÖÇÍø,20140306,6.9184,
002711.SZ,Å·ÆÖÖÇÍø,20140307,6.5455,
002711.SZ,Å·ÆÖÖÇÍø,20140310,6.2658,
002711.SZ,Å·ÆÖÖÇÍø,20140311,6.0529,
002711.SZ,Å·ÆÖÖÇÍø,20140312,6.1225,
002711.SZ,Å·ÆÖÖÇÍø,20140313,5.9806,
002711.SZ,Å·ÆÖÖÇÍø,20140314,6.4147,
002711.SZ,Å·ÆÖÖÇÍø,20140317,6.5247,
002711.SZ,Å·ÆÖÖÇÍø,20140318,6.3173,
002711.SZ,Å·ÆÖÖÇÍø,20140319,6.245,
002711.SZ,Å·ÆÖÖÇÍø,20140320,5.8595,
002711.SZ,Å·ÆÖÖÇÍø,20140321,5.7051,
002711.SZ,Å·ÆÖÖÇÍø,20140324,5.3642,
002711.SZ,Å·ÆÖÖÇÍø,20140325,5.4129,
002711.SZ,Å·ÆÖÖÇÍø,20140326,5.2278,
002711.SZ,Å·ÆÖÖÇÍø,20140327,4.8354,
002711.SZ,Å·ÆÖÖÇÍø,20140328,4.9022,
002711.SZ,Å·ÆÖÖÇÍø,20140331,4.9078,
002711.SZ,Å·ÆÖÖÇÍø,20140401,5.2069,
002711.SZ,Å·ÆÖÖÇÍø,20140402,5.3878,
002711.SZ,Å·ÆÖÖÇÍø,20140403,5.2695,
002711.SZ,Å·ÆÖÖÇÍø,20140404,5.1902,
002711.SZ,Å·ÆÖÖÇÍø,20140408,5.186,
002711.SZ,Å·ÆÖÖÇÍø,20140409,5.3085,
002711.SZ,Å·ÆÖÖÇÍø,20140410,5.3683,
002711.SZ,Å·ÆÖÖÇÍø,20140411,5.1554,
002711.SZ,Å·ÆÖÖÇÍø,20140414,5.0733,
002711.SZ,Å·ÆÖÖÇÍø,20140415,5.1248,
002711.SZ,Å·ÆÖÖÇÍø,20140416,4.9509,
002711.SZ,Å·ÆÖÖÇÍø,20140417,4.9815,
002711.SZ,Å·ÆÖÖÇÍø,20140418,4.9815,
002711.SZ,Å·ÆÖÖÇÍø,20140421,5.0455,
002711.SZ,Å·ÆÖÖÇÍø,20140422,4.9286,
002711.SZ,Å·ÆÖÖÇÍø,20140423,4.9398,
002711.SZ,Å·ÆÖÖÇÍø,20140424,5.0177,
002711.SZ,Å·ÆÖÖÇÍø,20140425,4.8215,
002711.SZ,Å·ÆÖÖÇÍø,20140428,4.34,
