代码,简称,日期,收盘价(元),
002709.SZ,天赐材料,20140123,7.824,
002709.SZ,天赐材料,20140124,8.6053,
002709.SZ,天赐材料,20140127,9.4654,
002709.SZ,天赐材料,20140128,10.0888,
002709.SZ,天赐材料,20140129,9.7179,
002709.SZ,天赐材料,20140130,10.0651,
002709.SZ,天赐材料,20140207,11.0712,
002709.SZ,天赐材料,20140210,11.5684,
002709.SZ,天赐材料,20140211,12.5863,
002709.SZ,天赐材料,20140212,12.4956,
002709.SZ,天赐材料,20140213,12.827,
002709.SZ,天赐材料,20140214,13.3754,
002709.SZ,天赐材料,20140217,13.7069,
002709.SZ,天赐材料,20140218,13.5924,
002709.SZ,天赐材料,20140219,12.9809,
002709.SZ,天赐材料,20140220,12.973,
002709.SZ,天赐材料,20140221,12.9217,
002709.SZ,天赐材料,20140224,13.4109,
002709.SZ,天赐材料,20140225,12.2312,
002709.SZ,天赐材料,20140226,11.6078,
002709.SZ,天赐材料,20140227,12.6455,
002709.SZ,天赐材料,20140228,13.336,
002709.SZ,天赐材料,20140303,14.4802,
002709.SZ,天赐材料,20140304,13.8094,
002709.SZ,天赐材料,20140305,14.3421,
002709.SZ,天赐材料,20140306,14.4841,
002709.SZ,天赐材料,20140307,13.9751,
002709.SZ,天赐材料,20140310,12.6258,
002709.SZ,天赐材料,20140311,11.9471,
002709.SZ,天赐材料,20140312,11.7025,
002709.SZ,天赐材料,20140313,11.446,
002709.SZ,天赐材料,20140314,11.525,
002709.SZ,天赐材料,20140317,12.0142,
002709.SZ,天赐材料,20140318,11.7696,
002709.SZ,天赐材料,20140319,11.3987,
002709.SZ,天赐材料,20140320,10.8187,
002709.SZ,天赐材料,20140321,11.0081,
002709.SZ,天赐材料,20140324,10.4952,
002709.SZ,天赐材料,20140325,10.3926,
002709.SZ,天赐材料,20140326,10.4005,
002709.SZ,天赐材料,20140327,9.7455,
002709.SZ,天赐材料,20140328,10.1282,
002709.SZ,天赐材料,20140331,9.6232,
002709.SZ,天赐材料,20140401,10.1756,
002709.SZ,天赐材料,20140402,10.507,
002709.SZ,天赐材料,20140403,10.4912,
002709.SZ,天赐材料,20140404,10.3137,
002709.SZ,天赐材料,20140408,10.5504,
002709.SZ,天赐材料,20140409,10.9686,
002709.SZ,天赐材料,20140410,10.7516,
002709.SZ,天赐材料,20140411,10.3373,
002709.SZ,天赐材料,20140414,10.3768,
002709.SZ,天赐材料,20140415,10.1874,
002709.SZ,天赐材料,20140416,10.2387,
002709.SZ,天赐材料,20140417,10.3729,
002709.SZ,天赐材料,20140418,10.1598,
002709.SZ,天赐材料,20140421,10.2979,
002709.SZ,天赐材料,20140422,10.0848,
002709.SZ,天赐材料,20140423,10.0848,
002709.SZ,天赐材料,20140424,9.6863,
002709.SZ,天赐材料,20140425,9.4733,
002709.SZ,天赐材料,20140428,8.5263,
002709.SZ,天赐材料,20140429,8.6171,
002709.SZ,天赐材料,20140430,8.984,
002709.SZ,天赐材料,20140505,9.0748,
002709.SZ,天赐材料,20140506,9.4062,
002709.SZ,天赐材料,20140507,10.3295,
002709.SZ,天赐材料,20140508,9.8442,
002709.SZ,天赐材料,20140509,9.8481,
002709.SZ,天赐材料,20140512,10.1085,
002709.SZ,天赐材料,20140513,9.7416,
002709.SZ,天赐材料,20140514,10.0059,
002709.SZ,天赐材料,20140515,10.0572,
002709.SZ,天赐材料,20140516,10.4754,
002709.SZ,天赐材料,20140519,10.2939,
002709.SZ,天赐材料,20140520,10.2979,
002709.SZ,天赐材料,20140521,10.1519,
002709.SZ,天赐材料,20140522,9.9862,
002709.SZ,天赐材料,20140523,10.1085,
002709.SZ,天赐材料,20140526,10.2427,
002709.SZ,天赐材料,20140527,10.148,
002709.SZ,天赐材料,20140528,10.2505,
002709.SZ,天赐材料,20140529,10.4557,
002709.SZ,天赐材料,20140530,10.1677,
002709.SZ,天赐材料,20140603,10.0296,
002709.SZ,天赐材料,20140604,10.0099,
002709.SZ,天赐材料,20140605,9.8836,
002709.SZ,天赐材料,20140606,9.7376,
002709.SZ,天赐材料,20140609,9.5877,
002709.SZ,天赐材料,20140610,9.8797,
002709.SZ,天赐材料,20140611,9.785,
002709.SZ,天赐材料,20140612,9.7455,
002709.SZ,天赐材料,20140613,10.7201,
002709.SZ,天赐材料,20140616,11.0475,
002709.SZ,天赐材料,20140617,10.6628,
002709.SZ,天赐材料,20140618,10.6628,
002709.SZ,天赐材料,20140619,9.917,
002709.SZ,天赐材料,20140620,10.2185,
002709.SZ,天赐材料,20140623,11.2419,
002709.SZ,天赐材料,20140624,11.9639,
002709.SZ,天赐材料,20140625,12.3368,
002709.SZ,天赐材料,20140626,12.8485,
002709.SZ,天赐材料,20140627,12.6858,
002709.SZ,天赐材料,20140630,12.2733,
002709.SZ,天赐材料,20140701,12.4716,
002709.SZ,天赐材料,20140702,12.1503,
002709.SZ,天赐材料,20140703,13.3642,
002709.SZ,天赐材料,20140704,12.8921,
002709.SZ,天赐材料,20140707,12.5708,
002709.SZ,天赐材料,20140708,12.8881,
002709.SZ,天赐材料,20140709,12.1781,
