´úÂë,¼ò³Æ,ÈÕÆÚ,ÊÕÅÌ¼Û(Ôª),
603912.SH,¼ÑÁ¦Í¼,20171101,12.44,
603912.SH,¼ÑÁ¦Í¼,20171102,13.68,
603912.SH,¼ÑÁ¦Í¼,20171103,15.05,
603912.SH,¼ÑÁ¦Í¼,20171106,16.56,
603912.SH,¼ÑÁ¦Í¼,20171107,18.22,
603912.SH,¼ÑÁ¦Í¼,20171108,20.04,
603912.SH,¼ÑÁ¦Í¼,20171109,22.04,
603912.SH,¼ÑÁ¦Í¼,20171110,24.24,
603912.SH,¼ÑÁ¦Í¼,20171113,26.66,
603912.SH,¼ÑÁ¦Í¼,20171114,29.33,
603912.SH,¼ÑÁ¦Í¼,20171115,32.26,
603912.SH,¼ÑÁ¦Í¼,20171116,31.63,
603912.SH,¼ÑÁ¦Í¼,20171117,28.47,
603912.SH,¼ÑÁ¦Í¼,20171120,25.62,
603912.SH,¼ÑÁ¦Í¼,20171121,28.18,
603912.SH,¼ÑÁ¦Í¼,20171122,28.73,
603912.SH,¼ÑÁ¦Í¼,20171123,25.86,
603912.SH,¼ÑÁ¦Í¼,20171124,28.45,
603912.SH,¼ÑÁ¦Í¼,20171127,28.71,
603912.SH,¼ÑÁ¦Í¼,20171128,29.66,
603912.SH,¼ÑÁ¦Í¼,20171129,30.42,
603912.SH,¼ÑÁ¦Í¼,20171130,31.57,
603912.SH,¼ÑÁ¦Í¼,20171201,29.61,
603912.SH,¼ÑÁ¦Í¼,20171204,26.65,
603912.SH,¼ÑÁ¦Í¼,20171205,24.48,
603912.SH,¼ÑÁ¦Í¼,20171206,25.1,
603912.SH,¼ÑÁ¦Í¼,20171207,24.9,
603912.SH,¼ÑÁ¦Í¼,20171208,25.56,
603912.SH,¼ÑÁ¦Í¼,20171211,27.77,
603912.SH,¼ÑÁ¦Í¼,20171212,25.79,
603912.SH,¼ÑÁ¦Í¼,20171213,26.63,
603912.SH,¼ÑÁ¦Í¼,20171214,26.84,
603912.SH,¼ÑÁ¦Í¼,20171215,27.61,
603912.SH,¼ÑÁ¦Í¼,20171218,26.8,
603912.SH,¼ÑÁ¦Í¼,20171219,27.74,
603912.SH,¼ÑÁ¦Í¼,20171220,26.38,
603912.SH,¼ÑÁ¦Í¼,20171221,26.61,
603912.SH,¼ÑÁ¦Í¼,20171222,25.63,
603912.SH,¼ÑÁ¦Í¼,20171225,25.12,
603912.SH,¼ÑÁ¦Í¼,20171226,26.21,
603912.SH,¼ÑÁ¦Í¼,20171227,26.88,
603912.SH,¼ÑÁ¦Í¼,20171228,28.61,
603912.SH,¼ÑÁ¦Í¼,20171229,28.23,
603912.SH,¼ÑÁ¦Í¼,20180102,28.88,
603912.SH,¼ÑÁ¦Í¼,20180103,27.82,
603912.SH,¼ÑÁ¦Í¼,20180104,27.9,
603912.SH,¼ÑÁ¦Í¼,20180105,26.1,
603912.SH,¼ÑÁ¦Í¼,20180108,26.37,
603912.SH,¼ÑÁ¦Í¼,20180109,27.16,
603912.SH,¼ÑÁ¦Í¼,20180110,25.99,
603912.SH,¼ÑÁ¦Í¼,20180111,28.59,
603912.SH,¼ÑÁ¦Í¼,20180112,29.72,
603912.SH,¼ÑÁ¦Í¼,20180115,30.58,
603912.SH,¼ÑÁ¦Í¼,20180116,30.51,
603912.SH,¼ÑÁ¦Í¼,20180117,33.56,
603912.SH,¼ÑÁ¦Í¼,20180118,30.49,
603912.SH,¼ÑÁ¦Í¼,20180119,29.33,
603912.SH,¼ÑÁ¦Í¼,20180122,27.67,
603912.SH,¼ÑÁ¦Í¼,20180123,27.9,
603912.SH,¼ÑÁ¦Í¼,20180124,29.02,
603912.SH,¼ÑÁ¦Í¼,20180125,28.88,
603912.SH,¼ÑÁ¦Í¼,20180126,27.77,
603912.SH,¼ÑÁ¦Í¼,20180129,28.73,
603912.SH,¼ÑÁ¦Í¼,20180130,29.32,
603912.SH,¼ÑÁ¦Í¼,20180131,29.55,
603912.SH,¼ÑÁ¦Í¼,20180201,26.6,
603912.SH,¼ÑÁ¦Í¼,20180202,25.17,
603912.SH,¼ÑÁ¦Í¼,20180205,23.57,
603912.SH,¼ÑÁ¦Í¼,20180206,21.21,
603912.SH,¼ÑÁ¦Í¼,20180207,21.21,
603912.SH,¼ÑÁ¦Í¼,20180208,21.48,
603912.SH,¼ÑÁ¦Í¼,20180209,19.73,
603912.SH,¼ÑÁ¦Í¼,20180212,20.35,
603912.SH,¼ÑÁ¦Í¼,20180213,20.14,
603912.SH,¼ÑÁ¦Í¼,20180214,19.9,
603912.SH,¼ÑÁ¦Í¼,20180222,20.6,
603912.SH,¼ÑÁ¦Í¼,20180223,21.77,
603912.SH,¼ÑÁ¦Í¼,20180226,22.63,
603912.SH,¼ÑÁ¦Í¼,20180227,22.62,
603912.SH,¼ÑÁ¦Í¼,20180228,22.04,
603912.SH,¼ÑÁ¦Í¼,20180301,22.46,
603912.SH,¼ÑÁ¦Í¼,20180302,22.04,
603912.SH,¼ÑÁ¦Í¼,20180305,22.83,
603912.SH,¼ÑÁ¦Í¼,20180306,23.31,
603912.SH,¼ÑÁ¦Í¼,20180307,23.25,
603912.SH,¼ÑÁ¦Í¼,20180308,23.98,
603912.SH,¼ÑÁ¦Í¼,20180309,25.11,
603912.SH,¼ÑÁ¦Í¼,20180312,25.01,
603912.SH,¼ÑÁ¦Í¼,20180313,24,
603912.SH,¼ÑÁ¦Í¼,20180314,23.65,
603912.SH,¼ÑÁ¦Í¼,20180315,22.24,
603912.SH,¼ÑÁ¦Í¼,20180316,21.99,
603912.SH,¼ÑÁ¦Í¼,20180319,24.19,
603912.SH,¼ÑÁ¦Í¼,20180320,24.95,
603912.SH,¼ÑÁ¦Í¼,20180321,24.86,
603912.SH,¼ÑÁ¦Í¼,20180322,24.74,
603912.SH,¼ÑÁ¦Í¼,20180323,22.27,
603912.SH,¼ÑÁ¦Í¼,20180326,22.96,
