代码,简称,日期,收盘价(元),
600883.SH,博闻科技,19951208,2.104,
600883.SH,博闻科技,19951211,1.7866,
600883.SH,博闻科技,19951212,1.6922,
600883.SH,博闻科技,19951213,1.6021,
600883.SH,博闻科技,19951214,1.5335,
600883.SH,博闻科技,19951215,1.4284,
600883.SH,博闻科技,19951218,1.4799,
600883.SH,博闻科技,19951219,1.5378,
600883.SH,博闻科技,19951220,1.5678,
600883.SH,博闻科技,19951221,1.5142,
600883.SH,博闻科技,19951222,1.482,
600883.SH,博闻科技,19951225,1.4627,
600883.SH,博闻科技,19951226,1.4692,
600883.SH,博闻科技,19951227,1.5399,
600883.SH,博闻科技,19951228,1.4627,
600883.SH,博闻科技,19951229,1.4627,
600883.SH,博闻科技,19960102,1.4606,
600883.SH,博闻科技,19960103,1.5185,
600883.SH,博闻科技,19960104,1.5979,
600883.SH,博闻科技,19960105,1.4799,
600883.SH,博闻科技,19960108,1.4971,
600883.SH,博闻科技,19960109,1.6172,
600883.SH,博闻科技,19960110,1.5592,
600883.SH,博闻科技,19960111,1.5249,
600883.SH,博闻科技,19960112,1.5357,
600883.SH,博闻科技,19960115,1.5528,
600883.SH,博闻科技,19960116,1.5206,
600883.SH,博闻科技,19960117,1.4906,
600883.SH,博闻科技,19960118,1.3834,
600883.SH,博闻科技,19960119,1.4048,
600883.SH,博闻科技,19960122,1.3834,
600883.SH,博闻科技,19960123,1.3877,
600883.SH,博闻科技,19960124,1.392,
600883.SH,博闻科技,19960125,1.3791,
600883.SH,博闻科技,19960126,1.3877,
600883.SH,博闻科技,19960129,1.4113,
600883.SH,博闻科技,19960130,1.3984,
600883.SH,博闻科技,19960131,1.4005,
600883.SH,博闻科技,19960201,1.4155,
600883.SH,博闻科技,19960202,1.4241,
600883.SH,博闻科技,19960205,1.3684,
600883.SH,博闻科技,19960206,1.3555,
600883.SH,博闻科技,19960207,1.3641,
600883.SH,博闻科技,19960208,1.3448,
600883.SH,博闻科技,19960209,1.3555,
600883.SH,博闻科技,19960212,1.3448,
600883.SH,博闻科技,19960213,1.3576,
