代码,简称,日期,收盘价(元),
000961.SZ,中南建设,20000301,1.421,
000961.SZ,中南建设,20000302,1.5635,
000961.SZ,中南建设,20000303,1.7208,
000961.SZ,中南建设,20000306,1.8411,
000961.SZ,中南建设,20000307,1.9021,
000961.SZ,中南建设,20000308,1.7855,
000961.SZ,中南建设,20000309,1.7171,
000961.SZ,中南建设,20000310,1.7245,
000961.SZ,中南建设,20000313,1.7189,
000961.SZ,中南建设,20000314,1.7319,
000961.SZ,中南建设,20000315,1.8318,
000961.SZ,中南建设,20000316,1.7189,
000961.SZ,中南建设,20000317,1.7578,
000961.SZ,中南建设,20000320,1.9206,
000961.SZ,中南建设,20000321,2.113,
000961.SZ,中南建设,20000322,2.0242,
000961.SZ,中南建设,20000323,2.0723,
000961.SZ,中南建设,20000324,1.978,
000961.SZ,中南建设,20000327,2.0335,
000961.SZ,中南建设,20000328,2.0057,
000961.SZ,中南建设,20000329,1.9243,
000961.SZ,中南建设,20000330,1.9576,
000961.SZ,中南建设,20000331,2.0168,
000961.SZ,中南建设,20000403,1.9706,
000961.SZ,中南建设,20000404,1.9132,
000961.SZ,中南建设,20000405,1.9428,
000961.SZ,中南建设,20000406,1.9706,
000961.SZ,中南建设,20000407,1.9687,
000961.SZ,中南建设,20000410,2.0686,
000961.SZ,中南建设,20000411,1.9891,
000961.SZ,中南建设,20000412,1.9613,
000961.SZ,中南建设,20000413,1.965,
000961.SZ,中南建设,20000414,1.9484,
000961.SZ,中南建设,20000417,1.8799,
000961.SZ,中南建设,20000418,1.891,
000961.SZ,中南建设,20000419,1.8725,
000961.SZ,中南建设,20000420,1.8984,
000961.SZ,中南建设,20000421,1.8836,
000961.SZ,中南建设,20000424,1.8337,
000961.SZ,中南建设,20000425,1.8596,
000961.SZ,中南建设,20000426,1.8281,
000961.SZ,中南建设,20000427,1.7855,
000961.SZ,中南建设,20000428,1.8189,
000961.SZ,中南建设,20000508,1.8189,
000961.SZ,中南建设,20000509,1.8892,
000961.SZ,中南建设,20000510,1.7929,
000961.SZ,中南建设,20000511,1.6819,
000961.SZ,中南建设,20000512,1.6912,
000961.SZ,中南建设,20000515,1.619,
000961.SZ,中南建设,20000516,1.6542,
000961.SZ,中南建设,20000517,1.6579,
000961.SZ,中南建设,20000518,1.7023,
000961.SZ,中南建设,20000519,1.7226,
000961.SZ,中南建设,20000522,1.7818,
000961.SZ,中南建设,20000523,1.8133,
000961.SZ,中南建设,20000524,1.817,
000961.SZ,中南建设,20000525,1.8318,
000961.SZ,中南建设,20000526,1.8485,
000961.SZ,中南建设,20000529,1.8281,
000961.SZ,中南建设,20000530,1.7707,
000961.SZ,中南建设,20000531,1.804,
000961.SZ,中南建设,20000601,1.9391,
000961.SZ,中南建设,20000602,1.9484,
000961.SZ,中南建设,20000605,1.8596,
000961.SZ,中南建设,20000606,1.8707,
000961.SZ,中南建设,20000607,1.8485,
000961.SZ,中南建设,20000608,1.8318,
000961.SZ,中南建设,20000609,1.8152,
000961.SZ,中南建设,20000612,1.817,
000961.SZ,中南建设,20000613,1.8818,
000961.SZ,中南建设,20000614,1.8596,
000961.SZ,中南建设,20000615,1.8781,
000961.SZ,中南建设,20000616,1.8707,
000961.SZ,中南建设,20000619,1.83,
000961.SZ,中南建设,20000620,1.8096,
000961.SZ,中南建设,20000621,1.8392,
000961.SZ,中南建设,20000622,1.8114,
000961.SZ,中南建设,20000623,1.8263,
000961.SZ,中南建设,20000626,1.8318,
000961.SZ,中南建设,20000627,1.9003,
000961.SZ,中南建设,20000628,1.8799,
000961.SZ,中南建设,20000629,1.8577,
000961.SZ,中南建设,20000630,1.8485,
000961.SZ,中南建设,20000703,1.7966,
000961.SZ,中南建设,20000704,1.8022,
000961.SZ,中南建设,20000705,1.8133,
000961.SZ,中南建设,20000706,1.8281,
000961.SZ,中南建设,20000707,1.8873,
000961.SZ,中南建设,20000710,1.9576,
000961.SZ,中南建设,20000711,1.9225,
000961.SZ,中南建设,20000712,2.1149,
000961.SZ,中南建设,20000713,2.3258,
000961.SZ,中南建设,20000714,2.2555,
000961.SZ,中南建设,20000717,2.2444,
000961.SZ,中南建设,20000718,2.3924,
000961.SZ,中南建设,20000719,2.311,
000961.SZ,中南建设,20000720,2.2481,
000961.SZ,中南建设,20000721,2.2592,
000961.SZ,中南建设,20000724,2.1408,
000961.SZ,中南建设,20000725,2.1575,
000961.SZ,中南建设,20000726,2.1889,
000961.SZ,中南建设,20000727,2.1427,
000961.SZ,中南建设,20000728,2.1464,
000961.SZ,中南建设,20000731,2.1926,
000961.SZ,中南建设,20000801,2.1815,
000961.SZ,中南建设,20000802,2.2426,
000961.SZ,中南建设,20000803,2.2315,
000961.SZ,中南建设,20000804,2.1427,
000961.SZ,中南建设,20000807,2.1093,
000961.SZ,中南建设,20000808,2.1242,
000961.SZ,中南建设,20000809,2.1001,
000961.SZ,中南建设,20000810,2.0686,
000961.SZ,中南建设,20000811,2.0834,
000961.SZ,中南建设,20000814,2.1168,
000961.SZ,中南建设,20000815,2.0945,
000961.SZ,中南建设,20000816,2.0742,
000961.SZ,中南建设,20000817,2.139,
000961.SZ,中南建设,20000818,2.1093,
000961.SZ,中南建设,20000821,2.1464,
000961.SZ,中南建设,20000822,2.113,
000961.SZ,中南建设,20000823,2.0945,
000961.SZ,中南建设,20000824,2.0797,
000961.SZ,中南建设,20000825,2.0908,
000961.SZ,中南建设,20000828,2.1445,
000961.SZ,中南建设,20000829,2.1575,
000961.SZ,中南建设,20000830,2.0982,
000961.SZ,中南建设,20000831,2.0427,
000961.SZ,中南建设,20000901,1.9965,
000961.SZ,中南建设,20000904,1.9909,
000961.SZ,中南建设,20000905,1.928,
000961.SZ,中南建设,20000906,1.7948,
000961.SZ,中南建设,20000907,1.8651,
000961.SZ,中南建设,20000908,1.8522,
000961.SZ,中南建设,20000911,1.8466,
000961.SZ,中南建设,20000912,1.9243,
000961.SZ,中南建设,20000913,1.9243,
000961.SZ,中南建设,20000914,1.8892,
000961.SZ,中南建设,20000915,1.8688,
000961.SZ,中南建设,20000918,1.8485,
000961.SZ,中南建设,20000919,1.817,
000961.SZ,中南建设,20000920,1.7855,
000961.SZ,中南建设,20000921,1.7929,
000961.SZ,中南建设,20000922,1.7855,
000961.SZ,中南建设,20000925,1.7319,
000961.SZ,中南建设,20000926,1.7485,
000961.SZ,中南建设,20000927,1.7818,
000961.SZ,中南建设,20000928,1.7541,
000961.SZ,中南建设,20000929,1.7744,
000961.SZ,中南建设,20001009,1.817,
000961.SZ,中南建设,20001010,1.8318,
000961.SZ,中南建设,20001011,1.7985,
000961.SZ,中南建设,20001012,1.7726,
000961.SZ,中南建设,20001013,1.7763,
000961.SZ,中南建设,20001016,1.7467,
000961.SZ,中南建设,20001017,1.7652,
