╢ЗбК,╪РЁф,хуфз,йуел╪ш(т╙),
000538.SZ,тфдо╟вр╘,19931215,0.6113,
000538.SZ,тфдо╟вр╘,19931216,0.6201,
000538.SZ,тфдо╟вр╘,19931217,0.6172,
000538.SZ,тфдо╟вр╘,19931220,0.5788,
000538.SZ,тфдо╟вр╘,19931221,0.567,
000538.SZ,тфдо╟вр╘,19931222,0.5256,
000538.SZ,тфдо╟вр╘,19931223,0.5079,
000538.SZ,тфдо╟вр╘,19931224,0.5581,
000538.SZ,тфдо╟вр╘,19931227,0.5463,
000538.SZ,тфдо╟вр╘,19931228,0.5404,
000538.SZ,тфдо╟вр╘,19931229,0.5315,
000538.SZ,тфдо╟вр╘,19931230,0.5315,
000538.SZ,тфдо╟вр╘,19931231,0.5256,
000538.SZ,тфдо╟вр╘,19940103,0.505,
000538.SZ,тфдо╟вр╘,19940104,0.4991,
000538.SZ,тфдо╟вр╘,19940105,0.505,
000538.SZ,тфдо╟вр╘,19940106,0.5345,
000538.SZ,тфдо╟вр╘,19940107,0.5345,
000538.SZ,тфдо╟вр╘,19940110,0.5286,
000538.SZ,тфдо╟вр╘,19940111,0.5138,
000538.SZ,тфдо╟вр╘,19940112,0.5109,
000538.SZ,тфдо╟вр╘,19940113,0.5138,
000538.SZ,тфдо╟вр╘,19940114,0.502,
000538.SZ,тфдо╟вр╘,19940117,0.4932,
000538.SZ,тфдо╟вр╘,19940118,0.4961,
000538.SZ,тфдо╟вр╘,19940119,0.4843,
000538.SZ,тфдо╟вр╘,19940120,0.4784,
000538.SZ,тфдо╟вр╘,19940121,0.4754,
000538.SZ,тфдо╟вр╘,19940124,0.4754,
000538.SZ,тфдо╟вр╘,19940125,0.4666,
000538.SZ,тфдо╟вр╘,19940126,0.4489,
000538.SZ,тфдо╟вр╘,19940127,0.4607,
000538.SZ,тфдо╟вр╘,19940128,0.443,
000538.SZ,тфдо╟вр╘,19940131,0.4164,
000538.SZ,тфдо╟вр╘,19940201,0.4134,
000538.SZ,тфдо╟вр╘,19940202,0.4223,
000538.SZ,тфдо╟вр╘,19940203,0.4636,
000538.SZ,тфдо╟вр╘,19940204,0.4843,
000538.SZ,тфдо╟вр╘,19940214,0.4311,
000538.SZ,тфдо╟вр╘,19940215,0.4341,
