ґъВл,јтіЖ,ИХЖЪ,КХЕМјЫ(ФЄ),
603003.SH,БъУоИјУН,20141202,17.2711,
603003.SH,БъУоИјУН,20141203,17.2212,
603003.SH,БъУоИјУН,20141204,17.9404,
603003.SH,БъУоИјУН,20141205,16.6718,
603003.SH,БъУоИјУН,20141208,16.9215,
603003.SH,БъУоИјУН,20141209,16.2822,
603003.SH,БъУоИјУН,20141210,16.7817,
603003.SH,БъУоИјУН,20141211,16.8716,
603003.SH,БъУоИјУН,20141212,16.9914,
603003.SH,БъУоИјУН,20141215,17.7706,
603003.SH,БъУоИјУН,20141216,18.9493,
603003.SH,БъУоИјУН,20141217,20.7873,
603003.SH,БъУоИјУН,20141218,21.7363,
603003.SH,БъУоИјУН,20141219,21.7363,
603003.SH,БъУоИјУН,20141222,21.7363,
603003.SH,БъУоИјУН,20141223,21.7363,
603003.SH,БъУоИјУН,20141224,21.7363,
603003.SH,БъУоИјУН,20141225,21.7363,
603003.SH,БъУоИјУН,20141226,21.7363,
603003.SH,БъУоИјУН,20141229,21.7363,
603003.SH,БъУоИјУН,20141230,21.7363,
603003.SH,БъУоИјУН,20141231,21.7363,
603003.SH,БъУоИјУН,20150105,21.7363,
603003.SH,БъУоИјУН,20150106,21.7363,
603003.SH,БъУоИјУН,20150107,21.7363,
603003.SH,БъУоИјУН,20150108,21.7363,
603003.SH,БъУоИјУН,20150109,21.7363,
603003.SH,БъУоИјУН,20150112,21.7363,
603003.SH,БъУоИјУН,20150113,21.7363,
603003.SH,БъУоИјУН,20150114,21.7363,
603003.SH,БъУоИјУН,20150115,21.7363,
603003.SH,БъУоИјУН,20150116,21.7363,
603003.SH,БъУоИјУН,20150119,21.7363,
603003.SH,БъУоИјУН,20150120,21.7363,
603003.SH,БъУоИјУН,20150121,21.7363,
603003.SH,БъУоИјУН,20150122,21.7363,
603003.SH,БъУоИјУН,20150123,21.7363,
603003.SH,БъУоИјУН,20150126,21.7363,
603003.SH,БъУоИјУН,20150127,21.7363,
603003.SH,БъУоИјУН,20150128,21.7363,
603003.SH,БъУоИјУН,20150129,21.7363,
603003.SH,БъУоИјУН,20150130,21.7363,
603003.SH,БъУоИјУН,20150202,21.7363,
603003.SH,БъУоИјУН,20150203,21.7363,
603003.SH,БъУоИјУН,20150204,21.7363,
603003.SH,БъУоИјУН,20150205,21.7363,
603003.SH,БъУоИјУН,20150206,21.7363,
603003.SH,БъУоИјУН,20150209,21.7363,
603003.SH,БъУоИјУН,20150210,21.7363,
603003.SH,БъУоИјУН,20150211,21.7363,
603003.SH,БъУоИјУН,20150212,21.7363,
603003.SH,БъУоИјУН,20150213,21.7363,
603003.SH,БъУоИјУН,20150216,21.7363,
603003.SH,БъУоИјУН,20150217,21.7363,
603003.SH,БъУоИјУН,20150225,21.7363,
603003.SH,БъУоИјУН,20150226,21.7363,
603003.SH,БъУоИјУН,20150227,21.7363,
603003.SH,БъУоИјУН,20150302,21.7363,
603003.SH,БъУоИјУН,20150303,21.7363,
603003.SH,БъУоИјУН,20150304,21.7363,
603003.SH,БъУоИјУН,20150305,21.7363,
603003.SH,БъУоИјУН,20150306,21.7363,
603003.SH,БъУоИјУН,20150309,21.7363,
603003.SH,БъУоИјУН,20150310,21.7363,
603003.SH,БъУоИјУН,20150311,21.7363,
603003.SH,БъУоИјУН,20150312,21.7363,
603003.SH,БъУоИјУН,20150313,21.7363,
603003.SH,БъУоИјУН,20150316,21.7363,
603003.SH,БъУоИјУН,20150317,21.7363,
603003.SH,БъУоИјУН,20150318,21.7363,
603003.SH,БъУоИјУН,20150319,21.7363,
603003.SH,БъУоИјУН,20150320,21.7363,
603003.SH,БъУоИјУН,20150323,21.7363,
603003.SH,БъУоИјУН,20150324,21.7363,
603003.SH,БъУоИјУН,20150325,21.7363,
603003.SH,БъУоИјУН,20150326,21.7363,
603003.SH,БъУоИјУН,20150327,21.7363,
603003.SH,БъУоИјУН,20150330,21.7363,
603003.SH,БъУоИјУН,20150331,21.7363,
603003.SH,БъУоИјУН,20150401,21.7363,
603003.SH,БъУоИјУН,20150402,21.7363,
603003.SH,БъУоИјУН,20150403,21.7363,
603003.SH,БъУоИјУН,20150407,21.7363,
603003.SH,БъУоИјУН,20150408,21.7363,
603003.SH,БъУоИјУН,20150409,21.7363,
603003.SH,БъУоИјУН,20150410,21.7363,
603003.SH,БъУоИјУН,20150413,21.7363,
603003.SH,БъУоИјУН,20150414,21.7363,
603003.SH,БъУоИјУН,20150415,21.7363,
603003.SH,БъУоИјУН,20150416,21.7363,
603003.SH,БъУоИјУН,20150417,23.9139,
603003.SH,БъУоИјУН,20150420,26.3013,
603003.SH,БъУоИјУН,20150421,28.9284,
603003.SH,БъУоИјУН,20150422,31.8252,
603003.SH,БъУоИјУН,20150423,35.0118,
603003.SH,БъУоИјУН,20150424,38.5179,
603003.SH,БъУоИјУН,20150427,38.0285,
603003.SH,БъУоИјУН,20150428,34.4823,
603003.SH,БъУоИјУН,20150429,36.0307,
603003.SH,БъУоИјУН,20150430,34.2126,
603003.SH,БъУоИјУН,20150504,34.2526,
603003.SH,БъУоИјУН,20150505,31.6754,
603003.SH,БъУоИјУН,20150506,31.8752,
603003.SH,БъУоИјУН,20150507,32.5445,
603003.SH,БъУоИјУН,20150508,33.6433,
603003.SH,БъУоИјУН,20150511,35.8409,
603003.SH,БъУоИјУН,20150512,39.4269,
603003.SH,БъУоИјУН,20150513,42.0141,
603003.SH,БъУоИјУН,20150514,40.326,
603003.SH,БъУоИјУН,20150515,38.6977,
603003.SH,БъУоИјУН,20150518,38.7876,
603003.SH,БъУоИјУН,20150519,41.215,
603003.SH,БъУоИјУН,20150520,42.4836,
603003.SH,БъУоИјУН,20150521,45.5702,
603003.SH,БъУоИјУН,20150522,44.2816,
603003.SH,БъУоИјУН,20150525,42.2539,
603003.SH,БъУоИјУН,20150526,43.3826,
603003.SH,БъУоИјУН,20150527,42.5635,
603003.SH,БъУоИјУН,20150528,40.0463,
603003.SH,БъУоИјУН,20150529,39.407,
603003.SH,БъУоИјУН,20150601,41.7844,
603003.SH,БъУоИјУН,20150602,43.4925,
603003.SH,БъУоИјУН,20150603,43.2628,
603003.SH,БъУоИјУН,20150604,47.588,
603003.SH,БъУоИјУН,20150605,47.0187,
603003.SH,БъУоИјУН,20150608,44.5114,
603003.SH,БъУоИјУН,20150609,45.2206,
603003.SH,БъУоИјУН,20150610,44.5314,
603003.SH,БъУоИјУН,20150611,44.3316,
603003.SH,БъУоИјУН,20150612,46.5991,
603003.SH,БъУоИјУН,20150615,44.0419,
603003.SH,БъУоИјУН,20150616,40.4458,
603003.SH,БъУоИјУН,20150617,40.9553,
603003.SH,БъУоИјУН,20150618,38.7577,
603003.SH,БъУоИјУН,20150619,35.741,
603003.SH,БъУоИјУН,20150623,34.792,
603003.SH,БъУоИјУН,20150624,36.5201,
603003.SH,БъУоИјУН,20150625,36.7599,
603003.SH,БъУоИјУН,20150626,33.0839,
603003.SH,БъУоИјУН,20150629,29.7775,
603003.SH,БъУоИјУН,20150630,29.7975,
603003.SH,БъУоИјУН,20150701,26.8207,
603003.SH,БъУоИјУН,20150702,24.1436,
603003.SH,БъУоИјУН,20150703,21.7263,
603003.SH,БъУоИјУН,20150706,19.5586,
603003.SH,БъУоИјУН,20150707,19.5586,
603003.SH,БъУоИјУН,20150708,19.5586,
603003.SH,БъУоИјУН,20150709,19.5586,
603003.SH,БъУоИјУН,20150710,19.5586,
603003.SH,БъУоИјУН,20150713,21.5165,
603003.SH,БъУоИјУН,20150714,23.6651,
603003.SH,БъУоИјУН,20150715,21.2966,
603003.SH,БъУоИјУН,20150716,20.8569,
603003.SH,БъУоИјУН,20150717,22.8756,
603003.SH,БъУоИјУН,20150720,25.1642,
603003.SH,БъУоИјУН,20150721,25.3441,
603003.SH,БъУоИјУН,20150722,26.1736,
603003.SH,БъУоИјУН,20150723,27.093,
603003.SH,БъУоИјУН,20150724,26.1536,
603003.SH,БъУоИјУН,20150727,23.5352,
603003.SH,БъУоИјУН,20150728,21.1867,
603003.SH,БъУоИјУН,20150729,22.6858,
603003.SH,БъУоИјУН,20150730,22.1361,
603003.SH,БъУоИјУН,20150731,21.2667,
603003.SH,БъУоИјУН,20150803,19.138,
603003.SH,БъУоИјУН,20150804,21.0568,
603003.SH,БъУоИјУН,20150805,20.4871,
603003.SH,БъУоИјУН,20150806,19.9675,
603003.SH,БъУоИјУН,20150807,21.6064,
603003.SH,БъУоИјУН,20150810,23.7651,
603003.SH,БъУоИјУН,20150811,24.8344,
603003.SH,БъУоИјУН,20150812,24.2948,
603003.SH,БъУоИјУН,20150813,24.8044,
603003.SH,БъУоИјУН,20150814,24.5946,
603003.SH,БъУоИјУН,20150817,24.2048,
603003.SH,БъУоИјУН,20150818,21.7863,
603003.SH,БъУоИјУН,20150819,22.5658,
603003.SH,БъУоИјУН,20150820,23.4453,
603003.SH,БъУоИјУН,20150821,21.0968,
603003.SH,БъУоИјУН,20150824,18.9881,
603003.SH,БъУоИјУН,20150825,17.0893,
603003.SH,БъУоИјУН,20150826,16.3497,
603003.SH,БъУоИјУН,20150827,16.9494,
603003.SH,БъУоИјУН,20150828,18.3485,
603003.SH,БъУоИјУН,20150831,16.5096,
603003.SH,БъУоИјУН,20150901,15.7801,
603003.SH,БъУоИјУН,20150902,15.7101,
603003.SH,БъУоИјУН,20150907,16.1699,
603003.SH,БъУоИјУН,20150908,17.0093,
603003.SH,БъУоИјУН,20150909,18.1186,
603003.SH,БъУоИјУН,20150910,17.1492,
603003.SH,БъУоИјУН,20150911,17.3191,
603003.SH,БъУоИјУН,20150914,15.5902,
603003.SH,БъУоИјУН,20150915,14.0312,
603003.SH,БъУоИјУН,20150916,15.4303,
603003.SH,БъУоИјУН,20150917,15.1205,
603003.SH,БъУоИјУН,20150918,15.2804,
603003.SH,БъУоИјУН,20150921,15.86,
603003.SH,БъУоИјУН,20150922,16.4297,
603003.SH,БъУоИјУН,20150923,15.8101,
603003.SH,БъУоИјУН,20150924,17.0493,
603003.SH,БъУоИјУН,20150925,16.9793,
603003.SH,БъУоИјУН,20150928,17.0893,
603003.SH,БъУоИјУН,20150929,17.0893,
603003.SH,БъУоИјУН,20150930,17.0893,
603003.SH,БъУоИјУН,20151008,17.0893,
603003.SH,БъУоИјУН,20151009,18.7982,
603003.SH,БъУоИјУН,20151012,19.4778,
603003.SH,БъУоИјУН,20151013,19.6677,
603003.SH,БъУоИјУН,20151014,18.8082,
603003.SH,БъУоИјУН,20151015,19.2679,
603003.SH,БъУоИјУН,20151016,19.4878,
603003.SH,БъУоИјУН,20151019,19.2479,
603003.SH,БъУоИјУН,20151020,20.2273,
603003.SH,БъУоИјУН,20151021,18.2086,
603003.SH,БъУоИјУН,20151022,19.048,
603003.SH,БъУоИјУН,20151023,19.7576,
603003.SH,БъУоИјУН,20151026,21.1667,
603003.SH,БъУоИјУН,20151027,21.6764,
603003.SH,БъУоИјУН,20151028,20.5871,
603003.SH,БъУоИјУН,20151029,20.4172,
603003.SH,БъУоИјУН,20151030,20.2473,
603003.SH,БъУоИјУН,20151102,18.2386,
603003.SH,БъУоИјУН,20151103,17.6189,
603003.SH,БъУоИјУН,20151104,18.7582,
603003.SH,БъУоИјУН,20151105,19.0381,
603003.SH,БъУоИјУН,20151106,19.4178,
603003.SH,БъУоИјУН,20151109,19.9075,
603003.SH,БъУоИјУН,20151110,20.8469,
603003.SH,БъУоИјУН,20151111,21.4066,
603003.SH,БъУоИјУН,20151112,21.1267,
603003.SH,БъУоИјУН,20151113,21.9162,
603003.SH,БъУоИјУН,20151116,22.7957,
603003.SH,БъУоИјУН,20151117,21.8263,
603003.SH,БъУоИјУН,20151118,20.9069,
603003.SH,БъУоИјУН,20151119,21.6364,
603003.SH,БъУоИјУН,20151120,22.7457,
603003.SH,БъУоИјУН,20151123,22.7657,
603003.SH,БъУоИјУН,20151124,22.5758,
603003.SH,БъУоИјУН,20151125,23.5952,
603003.SH,БъУоИјУН,20151126,23.1854,
603003.SH,БъУоИјУН,20151127,21.8863,
603003.SH,БъУоИјУН,20151130,22.326,
603003.SH,БъУоИјУН,20151201,21.6864,
603003.SH,БъУоИјУН,20151202,22.286,
603003.SH,БъУоИјУН,20151203,23.0355,
603003.SH,БъУоИјУН,20151204,22.296,
603003.SH,БъУоИјУН,20151207,22.0162,
603003.SH,БъУоИјУН,20151208,21.0668,
603003.SH,БъУоИјУН,20151209,21.1767,
603003.SH,БъУоИјУН,20151210,21.8763,
603003.SH,БъУоИјУН,20151211,20.8969,
603003.SH,БъУоИјУН,20151214,21.2766,
603003.SH,БъУоИјУН,20151215,21.2667,
603003.SH,БъУоИјУН,20151216,22.5259,
603003.SH,БъУоИјУН,20151217,23.2254,
603003.SH,БъУоИјУН,20151218,22.5758,
603003.SH,БъУоИјУН,20151221,23.965,
603003.SH,БъУоИјУН,20151222,24.0049,
603003.SH,БъУоИјУН,20151223,23.1954,
603003.SH,БъУоИјУН,20151224,24.3947,
603003.SH,БъУоИјУН,20151225,26.8332,
603003.SH,БъУоИјУН,20151228,27.6526,
603003.SH,БъУоИјУН,20151229,29.1917,
603003.SH,БъУоИјУН,20151230,28.7819,
603003.SH,БъУоИјУН,20151231,29.7913,
603003.SH,БъУоИјУН,20160104,26.8132,
603003.SH,БъУоИјУН,20160105,27.9624,
603003.SH,БъУоИјУН,20160106,28.4322,
603003.SH,БъУоИјУН,20160107,25.5939,
603003.SH,БъУоИјУН,20160108,25.474,
603003.SH,БъУоИјУН,20160111,22.9256,
603003.SH,БъУоИјУН,20160112,20.637,
603003.SH,БъУоИјУН,20160113,19.8276,
603003.SH,БъУоИјУН,20160114,19.6976,
603003.SH,БъУоИјУН,20160115,18.1286,
603003.SH,БъУоИјУН,20160118,18.3285,
603003.SH,БъУоИјУН,20160119,19.0381,
603003.SH,БъУоИјУН,20160120,19.0381,
603003.SH,БъУоИјУН,20160121,18.0787,
603003.SH,БъУоИјУН,20160122,18.1686,
603003.SH,БъУоИјУН,20160125,18.6183,
603003.SH,БъУоИјУН,20160126,16.7595,
603003.SH,БъУоИјУН,20160127,15.94,
603003.SH,БъУоИјУН,20160128,14.5609,
603003.SH,БъУоИјУН,20160129,15.1205,
603003.SH,БъУоИјУН,20160201,14.0312,
603003.SH,БъУоИјУН,20160202,14.5409,
603003.SH,БъУоИјУН,20160203,14.9006,
603003.SH,БъУоИјУН,20160204,15.5702,
603003.SH,БъУоИјУН,20160205,15.7901,
603003.SH,БъУоИјУН,20160215,15.6802,
603003.SH,БъУоИјУН,20160216,16.8094,
603003.SH,БъУоИјУН,20160217,17.1892,
603003.SH,БъУоИјУН,20160218,16.9194,
603003.SH,БъУоИјУН,20160219,16.7695,
603003.SH,БъУоИјУН,20160222,17.1093,
603003.SH,БъУоИјУН,20160223,17.2792,
603003.SH,БъУоИјУН,20160224,19.0081,
603003.SH,БъУоИјУН,20160225,18.1186,
603003.SH,БъУоИјУН,20160226,18.6583,
603003.SH,БъУоИјУН,20160229,16.7895,
603003.SH,БъУоИјУН,20160301,15.6302,
603003.SH,БъУоИјУН,20160302,16.3597,
603003.SH,БъУоИјУН,20160303,15.99,
603003.SH,БъУоИјУН,20160304,15.6802,
603003.SH,БъУоИјУН,20160307,16.0299,
603003.SH,БъУоИјУН,20160308,17.6289,
603003.SH,БъУоИјУН,20160309,16.3397,
603003.SH,БъУоИјУН,20160310,15.86,
603003.SH,БъУоИјУН,20160311,15.5203,
603003.SH,БъУоИјУН,20160314,16.6995,
603003.SH,БъУоИјУН,20160315,16.5496,
603003.SH,БъУоИјУН,20160316,16.0799,
603003.SH,БъУоИјУН,20160317,16.7895,
603003.SH,БъУоИјУН,20160318,17.9188,
603003.SH,БъУоИјУН,20160321,18.6283,
603003.SH,БъУоИјУН,20160322,18.2985,
603003.SH,БъУоИјУН,20160323,18.4084,
603003.SH,БъУоИјУН,20160324,17.7589,
603003.SH,БъУоИјУН,20160325,17.8988,
603003.SH,БъУоИјУН,20160328,17.8388,
603003.SH,БъУоИјУН,20160329,17.2792,
603003.SH,БъУоИјУН,20160330,18.1586,
603003.SH,БъУоИјУН,20160331,18.3385,
603003.SH,БъУоИјУН,20160401,19.4078,
603003.SH,БъУоИјУН,20160405,20.0874,
603003.SH,БъУоИјУН,20160406,19.6876,
603003.SH,БъУоИјУН,20160407,19.3578,
603003.SH,БъУоИјУН,20160408,18.7782,
603003.SH,БъУоИјУН,20160411,19.3678,
603003.SH,БъУоИјУН,20160412,19.048,
603003.SH,БъУоИјУН,20160413,19.8875,
603003.SH,БъУоИјУН,20160414,20.0274,
603003.SH,БъУоИјУН,20160415,19.7576,
603003.SH,БъУоИјУН,20160418,19.4178,
603003.SH,БъУоИјУН,20160419,19.3778,
603003.SH,БъУоИјУН,20160420,17.9987,
603003.SH,БъУоИјУН,20160421,19.7976,
603003.SH,БъУоИјУН,20160422,20.4672,
603003.SH,БъУоИјУН,20160425,19.6876,
603003.SH,БъУоИјУН,20160426,19.6876,
603003.SH,БъУоИјУН,20160427,20.1973,
603003.SH,БъУоИјУН,20160428,20.9269,
603003.SH,БъУоИјУН,20160429,20.6171,
603003.SH,БъУоИјУН,20160503,21.1167,
603003.SH,БъУоИјУН,20160504,21.7763,
603003.SH,БъУоИјУН,20160505,21.7663,
603003.SH,БъУоИјУН,20160506,20.2173,
603003.SH,БъУоИјУН,20160509,19.4178,
603003.SH,БъУоИјУН,20160510,19.4678,
603003.SH,БъУоИјУН,20160511,19.0281,
603003.SH,БъУоИјУН,20160512,18.6783,
603003.SH,БъУоИјУН,20160513,18.3485,
603003.SH,БъУоИјУН,20160516,18.6683,
603003.SH,БъУоИјУН,20160517,19.3678,
603003.SH,БъУоИјУН,20160518,18.5584,
603003.SH,БъУоИјУН,20160519,18.2985,
603003.SH,БъУоИјУН,20160520,18.3385,
603003.SH,БъУоИјУН,20160523,18.5184,
603003.SH,БъУоИјУН,20160524,18.7782,
603003.SH,БъУоИјУН,20160525,18.2086,
603003.SH,БъУоИјУН,20160526,18.3785,
603003.SH,БъУоИјУН,20160527,18.0986,
603003.SH,БъУоИјУН,20160530,18.0387,
603003.SH,БъУоИјУН,20160531,18.7382,
603003.SH,БъУоИјУН,20160601,19.048,
603003.SH,БъУоИјУН,20160602,19.118,
603003.SH,БъУоИјУН,20160603,19.068,
603003.SH,БъУоИјУН,20160606,19.3978,
603003.SH,БъУоИјУН,20160607,19.3678,
603003.SH,БъУоИјУН,20160608,19.048,
603003.SH,БъУоИјУН,20160613,17.8188,
603003.SH,БъУоИјУН,20160614,17.9887,
603003.SH,БъУоИјУН,20160615,18.3785,
603003.SH,БъУоИјУН,20160616,19.4678,
603003.SH,БъУоИјУН,20160617,19.058,
603003.SH,БъУоИјУН,20160620,18.9881,
603003.SH,БъУоИјУН,20160621,19.3878,
603003.SH,БъУоИјУН,20160622,19.5877,
603003.SH,БъУоИјУН,20160623,19.2779,
603003.SH,БъУоИјУН,20160624,18.7382,
603003.SH,БъУоИјУН,20160627,19.148,
603003.SH,БъУоИјУН,20160628,19.3678,
603003.SH,БъУоИјУН,20160629,19.4778,
603003.SH,БъУоИјУН,20160630,19.148,
603003.SH,БъУоИјУН,20160701,19.058,
603003.SH,БъУоИјУН,20160704,19.6776,
603003.SH,БъУоИјУН,20160705,19.6077,
603003.SH,БъУоИјУН,20160706,20.5071,
603003.SH,БъУоИјУН,20160707,21.4965,
603003.SH,БъУоИјУН,20160708,21.3266,
603003.SH,БъУоИјУН,20160711,20.3073,
603003.SH,БъУоИјУН,20160712,20.767,
603003.SH,БъУоИјУН,20160713,21.3666,
603003.SH,БъУоИјУН,20160714,20.9568,
603003.SH,БъУоИјУН,20160715,21.5665,
603003.SH,БъУоИјУН,20160718,21.3066,
603003.SH,БъУоИјУН,20160719,20.9069,
603003.SH,БъУоИјУН,20160720,20.647,
603003.SH,БъУоИјУН,20160721,20.5771,
603003.SH,БъУоИјУН,20160722,20.3073,
603003.SH,БъУоИјУН,20160725,20.4172,
603003.SH,БъУоИјУН,20160726,20.6071,
603003.SH,БъУоИјУН,20160727,19.3479,
603003.SH,БъУоИјУН,20160728,19.048,
603003.SH,БъУоИјУН,20160729,18.9481,
603003.SH,БъУоИјУН,20160801,18.7682,
603003.SH,БъУоИјУН,20160802,18.9781,
603003.SH,БъУоИјУН,20160803,19.3079,
603003.SH,БъУоИјУН,20160804,19.3079,
603003.SH,БъУоИјУН,20160805,19.8975,
603003.SH,БъУоИјУН,20160808,19.7776,
603003.SH,БъУоИјУН,20160809,19.9775,
603003.SH,БъУоИјУН,20160810,19.6577,
603003.SH,БъУоИјУН,20160811,19.0081,
603003.SH,БъУоИјУН,20160812,19.4878,
603003.SH,БъУоИјУН,20160815,19.8076,
603003.SH,БъУоИјУН,20160816,20.3672,
603003.SH,БъУоИјУН,20160817,20.9768,
603003.SH,БъУоИјУН,20160818,21.1867,
603003.SH,БъУоИјУН,20160819,22.9656,
603003.SH,БъУоИјУН,20160822,22.0062,
603003.SH,БъУоИјУН,20160823,22.1361,
603003.SH,БъУоИјУН,20160824,21.9862,
603003.SH,БъУоИјУН,20160825,23.0255,
603003.SH,БъУоИјУН,20160826,22.6458,
603003.SH,БъУоИјУН,20160829,22.5558,
603003.SH,БъУоИјУН,20160830,22.4559,
603003.SH,БъУоИјУН,20160831,21.7164,
603003.SH,БъУоИјУН,20160901,21.6264,
603003.SH,БъУоИјУН,20160902,21.4865,
603003.SH,БъУоИјУН,20160905,21.5765,
603003.SH,БъУоИјУН,20160906,21.8963,
603003.SH,БъУоИјУН,20160907,21.6264,
603003.SH,БъУоИјУН,20160908,21.8763,
603003.SH,БъУоИјУН,20160909,22.246,
603003.SH,БъУоИјУН,20160912,21.9962,
603003.SH,БъУоИјУН,20160913,22.6158,
603003.SH,БъУоИјУН,20160914,23.4653,
603003.SH,БъУоИјУН,20160919,23.0855,
603003.SH,БъУоИјУН,20160920,22.7357,
603003.SH,БъУоИјУН,20160921,22.5159,
603003.SH,БъУоИјУН,20160922,22.4659,
603003.SH,БъУоИјУН,20160923,22.8956,
603003.SH,БъУоИјУН,20160926,22.7457,
603003.SH,БъУоИјУН,20160927,22.0961,
603003.SH,БъУоИјУН,20160928,21.7364,
603003.SH,БъУоИјУН,20160929,21.7364,
603003.SH,БъУоИјУН,20160930,21.3466,
603003.SH,БъУоИјУН,20161010,21.8663,
603003.SH,БъУоИјУН,20161011,21.9562,
603003.SH,БъУоИјУН,20161012,21.5465,
603003.SH,БъУоИјУН,20161013,21.6064,
603003.SH,БъУоИјУН,20161014,21.2067,
603003.SH,БъУоИјУН,20161017,21.4965,
603003.SH,БъУоИјУН,20161018,21.4565,
603003.SH,БъУоИјУН,20161019,21.4965,
603003.SH,БъУоИјУН,20161020,21.2866,
603003.SH,БъУоИјУН,20161021,20.9369,
603003.SH,БъУоИјУН,20161024,21.0868,
603003.SH,БъУоИјУН,20161025,20.8669,
603003.SH,БъУоИјУН,20161026,21.4965,
603003.SH,БъУоИјУН,20161027,21.4765,
603003.SH,БъУоИјУН,20161028,21.1967,
603003.SH,БъУоИјУН,20161031,21.1167,
603003.SH,БъУоИјУН,20161101,21.3766,
603003.SH,БъУоИјУН,20161102,20.9868,
603003.SH,БъУоИјУН,20161103,20.9968,
603003.SH,БъУоИјУН,20161104,20.637,
603003.SH,БъУоИјУН,20161107,21.1867,
603003.SH,БъУоИјУН,20161108,21.1667,
603003.SH,БъУоИјУН,20161109,21.0768,
603003.SH,БъУоИјУН,20161110,21.2766,
603003.SH,БъУоИјУН,20161111,21.4365,
603003.SH,БъУоИјУН,20161114,21.6764,
603003.SH,БъУоИјУН,20161115,21.4765,
603003.SH,БъУоИјУН,20161116,21.9262,
603003.SH,БъУоИјУН,20161117,21.8163,
603003.SH,БъУоИјУН,20161118,22.2161,
603003.SH,БъУоИјУН,20161121,22.9156,
603003.SH,БъУоИјУН,20161122,23.2454,
603003.SH,БъУоИјУН,20161123,22.336,
603003.SH,БъУоИјУН,20161124,24.5746,
603003.SH,БъУоИјУН,20161125,24.6545,
603003.SH,БъУоИјУН,20161128,23.885,
603003.SH,БъУоИјУН,20161129,22.326,
603003.SH,БъУоИјУН,20161130,22.326,
603003.SH,БъУоИјУН,20161201,22.4759,
603003.SH,БъУоИјУН,20161202,22.8956,
603003.SH,БъУоИјУН,20161205,22.1261,
603003.SH,БъУоИјУН,20161206,22.6258,
603003.SH,БъУоИјУН,20161207,22.5359,
603003.SH,БъУоИјУН,20161208,22.1461,
603003.SH,БъУоИјУН,20161209,21.7264,
603003.SH,БъУоИјУН,20161212,20.9469,
603003.SH,БъУоИјУН,20161213,20.9469,
603003.SH,БъУоИјУН,20161214,20.9469,
603003.SH,БъУоИјУН,20161215,20.9469,
603003.SH,БъУоИјУН,20161216,20.9469,
603003.SH,БъУоИјУН,20161219,20.9469,
603003.SH,БъУоИјУН,20161220,20.9469,
603003.SH,БъУоИјУН,20161221,20.9469,
603003.SH,БъУоИјУН,20161222,20.9469,
603003.SH,БъУоИјУН,20161223,20.9469,
603003.SH,БъУоИјУН,20161226,20.9469,
603003.SH,БъУоИјУН,20161227,20.9469,
603003.SH,БъУоИјУН,20161228,20.9469,
603003.SH,БъУоИјУН,20161229,20.4072,
603003.SH,БъУоИјУН,20161230,20.1274,
603003.SH,БъУоИјУН,20170103,20.697,
603003.SH,БъУоИјУН,20170104,20.7969,
603003.SH,БъУоИјУН,20170105,21.1867,
603003.SH,БъУоИјУН,20170106,21.4865,
603003.SH,БъУоИјУН,20170109,21.6664,
603003.SH,БъУоИјУН,20170110,21.7164,
603003.SH,БъУоИјУН,20170111,21.9262,
603003.SH,БъУоИјУН,20170112,21.5265,
603003.SH,БъУоИјУН,20170113,20.647,
603003.SH,БъУоИјУН,20170116,19.2879,
603003.SH,БъУоИјУН,20170117,19.2579,
603003.SH,БъУоИјУН,20170118,19.118,
603003.SH,БъУоИјУН,20170119,19.138,
603003.SH,БъУоИјУН,20170120,19.3379,
603003.SH,БъУоИјУН,20170123,19.5477,
603003.SH,БъУоИјУН,20170124,19.8276,
603003.SH,БъУоИјУН,20170125,21.8063,
603003.SH,БъУоИјУН,20170126,20.4172,
603003.SH,БъУоИјУН,20170203,20.4272,
603003.SH,БъУоИјУН,20170206,20.4572,
603003.SH,БъУоИјУН,20170207,20.2173,
603003.SH,БъУоИјУН,20170208,20.0574,
603003.SH,БъУоИјУН,20170209,20.3772,
603003.SH,БъУоИјУН,20170210,20.0874,
603003.SH,БъУоИјУН,20170213,20.3772,
603003.SH,БъУоИјУН,20170214,20.687,
603003.SH,БъУоИјУН,20170215,20.687,
603003.SH,БъУоИјУН,20170216,22.7557,
603003.SH,БъУоИјУН,20170217,22.7557,
603003.SH,БъУоИјУН,20170220,23.0156,
603003.SH,БъУоИјУН,20170221,22.8557,
603003.SH,БъУоИјУН,20170222,23.0455,
603003.SH,БъУоИјУН,20170223,22.6058,
603003.SH,БъУоИјУН,20170224,22.6958,
603003.SH,БъУоИјУН,20170227,22.5259,
603003.SH,БъУоИјУН,20170228,22.1461,
603003.SH,БъУоИјУН,20170301,23.0655,
603003.SH,БъУоИјУН,20170302,22.6358,
603003.SH,БъУоИјУН,20170303,22.5958,
603003.SH,БъУоИјУН,20170306,22.8756,
603003.SH,БъУоИјУН,20170307,22.8257,
603003.SH,БъУоИјУН,20170308,22.6458,
603003.SH,БъУоИјУН,20170309,21.7464,
603003.SH,БъУоИјУН,20170310,21.3466,
603003.SH,БъУоИјУН,20170313,21.5065,
603003.SH,БъУоИјУН,20170314,21.6064,
603003.SH,БъУоИјУН,20170315,21.8763,
603003.SH,БъУоИјУН,20170316,21.8963,
603003.SH,БъУоИјУН,20170317,21.5665,
603003.SH,БъУоИјУН,20170320,21.5365,
