´úÂë,¼ò³Æ,ÈÕÆÚ,ÊÕÅÌ¼Û(Ôª),
600436.SH,Æ¬×Ðñ¥,20030616,2.4777,
600436.SH,Æ¬×Ðñ¥,20030617,2.501,
600436.SH,Æ¬×Ðñ¥,20030618,2.4359,
600436.SH,Æ¬×Ðñ¥,20030619,2.4591,
600436.SH,Æ¬×Ðñ¥,20030620,2.3909,
600436.SH,Æ¬×Ðñ¥,20030623,2.4064,
600436.SH,Æ¬×Ðñ¥,20030624,2.3986,
600436.SH,Æ¬×Ðñ¥,20030625,2.3304,
600436.SH,Æ¬×Ðñ¥,20030626,2.3025,
600436.SH,Æ¬×Ðñ¥,20030627,2.2514,
600436.SH,Æ¬×Ðñ¥,20030630,2.2498,
600436.SH,Æ¬×Ðñ¥,20030701,2.2482,
600436.SH,Æ¬×Ðñ¥,20030702,2.3335,
600436.SH,Æ¬×Ðñ¥,20030703,2.318,
600436.SH,Æ¬×Ðñ¥,20030704,2.3165,
600436.SH,Æ¬×Ðñ¥,20030707,2.2948,
600436.SH,Æ¬×Ðñ¥,20030708,2.3289,
600436.SH,Æ¬×Ðñ¥,20030709,2.3041,
600436.SH,Æ¬×Ðñ¥,20030710,2.3335,
600436.SH,Æ¬×Ðñ¥,20030711,2.318,
600436.SH,Æ¬×Ðñ¥,20030714,2.2979,
600436.SH,Æ¬×Ðñ¥,20030715,2.3645,
600436.SH,Æ¬×Ðñ¥,20030716,2.3475,
600436.SH,Æ¬×Ðñ¥,20030717,2.3676,
600436.SH,Æ¬×Ðñ¥,20030718,2.3614,
600436.SH,Æ¬×Ðñ¥,20030721,2.3723,
600436.SH,Æ¬×Ðñ¥,20030722,2.3738,
600436.SH,Æ¬×Ðñ¥,20030723,2.3614,
600436.SH,Æ¬×Ðñ¥,20030724,2.3196,
600436.SH,Æ¬×Ðñ¥,20030725,2.287,
600436.SH,Æ¬×Ðñ¥,20030728,2.2653,
600436.SH,Æ¬×Ðñ¥,20030729,2.2824,
600436.SH,Æ¬×Ðñ¥,20030730,2.2824,
600436.SH,Æ¬×Ðñ¥,20030731,2.3056,
600436.SH,Æ¬×Ðñ¥,20030801,2.1335,
600436.SH,Æ¬×Ðñ¥,20030804,2.1273,
600436.SH,Æ¬×Ðñ¥,20030805,2.1103,
600436.SH,Æ¬×Ðñ¥,20030806,2.0746,
600436.SH,Æ¬×Ðñ¥,20030807,2.0839,
600436.SH,Æ¬×Ðñ¥,20030808,2.0653,
600436.SH,Æ¬×Ðñ¥,20030811,2.0746,
600436.SH,Æ¬×Ðñ¥,20030812,2.1382,
600436.SH,Æ¬×Ðñ¥,20030813,2.1351,
600436.SH,Æ¬×Ðñ¥,20030814,2.1134,
600436.SH,Æ¬×Ðñ¥,20030815,2.0916,
600436.SH,Æ¬×Ðñ¥,20030818,2.073,
600436.SH,Æ¬×Ðñ¥,20030819,2.087,
600436.SH,Æ¬×Ðñ¥,20030820,2.0823,
600436.SH,Æ¬×Ðñ¥,20030821,2.0715,
600436.SH,Æ¬×Ðñ¥,20030822,2.0699,
600436.SH,Æ¬×Ðñ¥,20030825,2.0513,
600436.SH,Æ¬×Ðñ¥,20030826,2.0467,
600436.SH,Æ¬×Ðñ¥,20030827,2.0467,
600436.SH,Æ¬×Ðñ¥,20030828,1.9909,
600436.SH,Æ¬×Ðñ¥,20030829,1.9862,
600436.SH,Æ¬×Ðñ¥,20030901,2.0932,
600436.SH,Æ¬×Ðñ¥,20030902,2.0932,
600436.SH,Æ¬×Ðñ¥,20030903,2.0994,
600436.SH,Æ¬×Ðñ¥,20030904,2.1025,
600436.SH,Æ¬×Ðñ¥,20030905,2.087,
600436.SH,Æ¬×Ðñ¥,20030908,2.0994,
600436.SH,Æ¬×Ðñ¥,20030909,2.1258,
600436.SH,Æ¬×Ðñ¥,20030910,2.1289,
600436.SH,Æ¬×Ðñ¥,20030911,2.1196,
600436.SH,Æ¬×Ðñ¥,20030912,2.0792,
600436.SH,Æ¬×Ðñ¥,20030915,2.0482,
600436.SH,Æ¬×Ðñ¥,20030916,2.0761,
600436.SH,Æ¬×Ðñ¥,20030917,2.0715,
600436.SH,Æ¬×Ðñ¥,20030918,2.0637,
600436.SH,Æ¬×Ðñ¥,20030919,2.118,
600436.SH,Æ¬×Ðñ¥,20030922,2.1118,
600436.SH,Æ¬×Ðñ¥,20030923,2.1273,
600436.SH,Æ¬×Ðñ¥,20030924,2.1134,
600436.SH,Æ¬×Ðñ¥,20030925,2.0746,
600436.SH,Æ¬×Ðñ¥,20030926,2.0668,
600436.SH,Æ¬×Ðñ¥,20030929,2.0281,
600436.SH,Æ¬×Ðñ¥,20030930,2.0467,
600436.SH,Æ¬×Ðñ¥,20031008,2.0451,
600436.SH,Æ¬×Ðñ¥,20031009,2.0467,
600436.SH,Æ¬×Ðñ¥,20031010,2.0932,
600436.SH,Æ¬×Ðñ¥,20031013,2.0823,
600436.SH,Æ¬×Ðñ¥,20031014,2.0606,
600436.SH,Æ¬×Ðñ¥,20031015,2.0436,
600436.SH,Æ¬×Ðñ¥,20031016,2.0064,
600436.SH,Æ¬×Ðñ¥,20031017,2.0157,
600436.SH,Æ¬×Ðñ¥,20031020,2.0126,
600436.SH,Æ¬×Ðñ¥,20031021,2.0017,
600436.SH,Æ¬×Ðñ¥,20031022,2.042,
600436.SH,Æ¬×Ðñ¥,20031023,2.0141,
600436.SH,Æ¬×Ðñ¥,20031024,2.0219,
600436.SH,Æ¬×Ðñ¥,20031027,2.0141,
600436.SH,Æ¬×Ðñ¥,20031028,1.9924,
600436.SH,Æ¬×Ðñ¥,20031029,1.8544,
600436.SH,Æ¬×Ðñ¥,20031030,1.8281,
600436.SH,Æ¬×Ðñ¥,20031031,1.8296,
600436.SH,Æ¬×Ðñ¥,20031103,1.8482,
600436.SH,Æ¬×Ðñ¥,20031104,1.8777,
600436.SH,Æ¬×Ðñ¥,20031105,1.825,
600436.SH,Æ¬×Ðñ¥,20031106,1.7614,
600436.SH,Æ¬×Ðñ¥,20031107,1.718,
600436.SH,Æ¬×Ðñ¥,20031110,1.6901,
600436.SH,Æ¬×Ðñ¥,20031111,1.7087,
600436.SH,Æ¬×Ðñ¥,20031112,1.6994,
600436.SH,Æ¬×Ðñ¥,20031113,1.6901,
600436.SH,Æ¬×Ðñ¥,20031114,1.718,
600436.SH,Æ¬×Ðñ¥,20031117,1.7133,
600436.SH,Æ¬×Ðñ¥,20031118,1.6916,
600436.SH,Æ¬×Ðñ¥,20031119,1.7257,
600436.SH,Æ¬×Ðñ¥,20031120,1.7862,
600436.SH,Æ¬×Ðñ¥,20031121,1.7056,
600436.SH,Æ¬×Ðñ¥,20031124,1.7908,
600436.SH,Æ¬×Ðñ¥,20031125,1.8358,
600436.SH,Æ¬×Ðñ¥,20031126,1.8234,
600436.SH,Æ¬×Ðñ¥,20031127,1.7707,
600436.SH,Æ¬×Ðñ¥,20031128,1.7815,
600436.SH,Æ¬×Ðñ¥,20031201,1.8095,
600436.SH,Æ¬×Ðñ¥,20031202,1.8017,
600436.SH,Æ¬×Ðñ¥,20031203,1.8048,
600436.SH,Æ¬×Ðñ¥,20031204,1.8374,
600436.SH,Æ¬×Ðñ¥,20031205,1.825,
600436.SH,Æ¬×Ðñ¥,20031208,1.7893,
600436.SH,Æ¬×Ðñ¥,20031209,1.7846,
600436.SH,Æ¬×Ðñ¥,20031210,1.7939,
600436.SH,Æ¬×Ðñ¥,20031211,1.7986,
600436.SH,Æ¬×Ðñ¥,20031212,1.797,
600436.SH,Æ¬×Ðñ¥,20031215,1.7769,
600436.SH,Æ¬×Ðñ¥,20031216,1.7366,
600436.SH,Æ¬×Ðñ¥,20031217,1.7521,
600436.SH,Æ¬×Ðñ¥,20031218,1.7211,
600436.SH,Æ¬×Ðñ¥,20031219,1.656,
600436.SH,Æ¬×Ðñ¥,20031222,1.6854,
600436.SH,Æ¬×Ðñ¥,20031223,1.6823,
600436.SH,Æ¬×Ðñ¥,20031224,1.7195,
600436.SH,Æ¬×Ðñ¥,20031225,1.7133,
600436.SH,Æ¬×Ðñ¥,20031226,1.7459,
600436.SH,Æ¬×Ðñ¥,20031229,1.7257,
600436.SH,Æ¬×Ðñ¥,20031230,1.7133,
600436.SH,Æ¬×Ðñ¥,20031231,1.7939,
600436.SH,Æ¬×Ðñ¥,20040102,1.825,
600436.SH,Æ¬×Ðñ¥,20040105,1.8312,
600436.SH,Æ¬×Ðñ¥,20040106,1.8374,
600436.SH,Æ¬×Ðñ¥,20040107,1.8529,
600436.SH,Æ¬×Ðñ¥,20040108,1.9537,
600436.SH,Æ¬×Ðñ¥,20040109,1.8668,
600436.SH,Æ¬×Ðñ¥,20040112,1.8761,
600436.SH,Æ¬×Ðñ¥,20040113,1.8653,
600436.SH,Æ¬×Ðñ¥,20040114,1.8498,
600436.SH,Æ¬×Ðñ¥,20040115,1.8637,
600436.SH,Æ¬×Ðñ¥,20040116,1.8901,
600436.SH,Æ¬×Ðñ¥,20040129,1.9412,
600436.SH,Æ¬×Ðñ¥,20040130,1.8668,
600436.SH,Æ¬×Ðñ¥,20040202,1.9257,
600436.SH,Æ¬×Ðñ¥,20040203,2.0188,
600436.SH,Æ¬×Ðñ¥,20040204,2.0203,
600436.SH,Æ¬×Ðñ¥,20040205,2.0451,
600436.SH,Æ¬×Ðñ¥,20040206,1.9971,
600436.SH,Æ¬×Ðñ¥,20040209,2.0157,
600436.SH,Æ¬×Ðñ¥,20040210,2.0079,
600436.SH,Æ¬×Ðñ¥,20040211,1.9831,
600436.SH,Æ¬×Ðñ¥,20040212,1.994,
600436.SH,Æ¬×Ðñ¥,20040213,2.0234,
600436.SH,Æ¬×Ðñ¥,20040216,2.0978,
600436.SH,Æ¬×Ðñ¥,20040217,2.1242,
600436.SH,Æ¬×Ðñ¥,20040218,2.0947,
600436.SH,Æ¬×Ðñ¥,20040219,2.1242,
600436.SH,Æ¬×Ðñ¥,20040220,2.163,
600436.SH,Æ¬×Ðñ¥,20040223,2.0792,
600436.SH,Æ¬×Ðñ¥,20040224,2.073,
600436.SH,Æ¬×Ðñ¥,20040225,2.0312,
600436.SH,Æ¬×Ðñ¥,20040226,1.9304,
600436.SH,Æ¬×Ðñ¥,20040227,1.9645,
600436.SH,Æ¬×Ðñ¥,20040301,1.9676,
600436.SH,Æ¬×Ðñ¥,20040302,1.9537,
600436.SH,Æ¬×Ðñ¥,20040303,1.9599,
600436.SH,Æ¬×Ðñ¥,20040304,2.0172,
600436.SH,Æ¬×Ðñ¥,20040305,2.0095,
600436.SH,Æ¬×Ðñ¥,20040308,1.9474,
600436.SH,Æ¬×Ðñ¥,20040309,1.9381,
