´úÂë,¼ò³Æ,ÈÕÆÚ,ÊÕÅÌ¼Û(Ôª),
002058.SZ,Íþ¶ûÌ©,20060802,4.6856,
002058.SZ,Íþ¶ûÌ©,20060803,4.3246,
002058.SZ,Íþ¶ûÌ©,20060804,4.0517,
002058.SZ,Íþ¶ûÌ©,20060807,4.165,
002058.SZ,Íþ¶ûÌ©,20060808,4.3582,
002058.SZ,Íþ¶ûÌ©,20060809,4.2238,
002058.SZ,Íþ¶ûÌ©,20060810,4.4085,
002058.SZ,Íþ¶ûÌ©,20060811,4.6479,
002058.SZ,Íþ¶ûÌ©,20060814,4.715,
002058.SZ,Íþ¶ûÌ©,20060815,4.778,
002058.SZ,Íþ¶ûÌ©,20060816,4.7822,
002058.SZ,Íþ¶ûÌ©,20060817,4.6353,
002058.SZ,Íþ¶ûÌ©,20060818,4.9082,
002058.SZ,Íþ¶ûÌ©,20060821,5.2609,
002058.SZ,Íþ¶ûÌ©,20060822,5.1727,
002058.SZ,Íþ¶ûÌ©,20060823,5.2105,
002058.SZ,Íþ¶ûÌ©,20060824,5.3994,
002058.SZ,Íþ¶ûÌ©,20060825,5.2063,
002058.SZ,Íþ¶ûÌ©,20060828,5.2147,
002058.SZ,Íþ¶ûÌ©,20060829,5.2693,
002058.SZ,Íþ¶ûÌ©,20060830,5.3616,
002058.SZ,Íþ¶ûÌ©,20060831,5.3616,
002058.SZ,Íþ¶ûÌ©,20060901,5.1433,
002058.SZ,Íþ¶ûÌ©,20060904,5.1517,
002058.SZ,Íþ¶ûÌ©,20060905,5.0089,
002058.SZ,Íþ¶ûÌ©,20060906,5.2651,
002058.SZ,Íþ¶ûÌ©,20060907,5.2273,
002058.SZ,Íþ¶ûÌ©,20060908,5.2483,
002058.SZ,Íþ¶ûÌ©,20060911,5.1433,
002058.SZ,Íþ¶ûÌ©,20060912,5.1223,
002058.SZ,Íþ¶ûÌ©,20060913,5.1139,
002058.SZ,Íþ¶ûÌ©,20060914,4.9628,
002058.SZ,Íþ¶ûÌ©,20060915,4.9879,
002058.SZ,Íþ¶ûÌ©,20060918,5.0299,
002058.SZ,Íþ¶ûÌ©,20060919,4.9628,
002058.SZ,Íþ¶ûÌ©,20060920,5.0803,
002058.SZ,Íþ¶ûÌ©,20060921,5.0845,
002058.SZ,Íþ¶ûÌ©,20060922,5.0257,
002058.SZ,Íþ¶ûÌ©,20060925,4.7948,
002058.SZ,Íþ¶ûÌ©,20060926,4.7192,
002058.SZ,Íþ¶ûÌ©,20060927,4.7318,
002058.SZ,Íþ¶ûÌ©,20060928,4.7654,
002058.SZ,Íþ¶ûÌ©,20060929,4.799,
002058.SZ,Íþ¶ûÌ©,20061009,4.7822,
002058.SZ,Íþ¶ûÌ©,20061010,4.778,
002058.SZ,Íþ¶ûÌ©,20061011,4.8032,
002058.SZ,Íþ¶ûÌ©,20061012,4.6815,
002058.SZ,Íþ¶ûÌ©,20061013,4.6605,
002058.SZ,Íþ¶ûÌ©,20061016,4.6773,
002058.SZ,Íþ¶ûÌ©,20061017,4.694,
002058.SZ,Íþ¶ûÌ©,20061018,4.715,
002058.SZ,Íþ¶ûÌ©,20061019,4.8074,
002058.SZ,Íþ¶ûÌ©,20061020,4.7318,
002058.SZ,Íþ¶ûÌ©,20061023,4.4883,
002058.SZ,Íþ¶ûÌ©,20061024,4.5429,
002058.SZ,Íþ¶ûÌ©,20061025,4.3708,
002058.SZ,Íþ¶ûÌ©,20061026,4.3162,
002058.SZ,Íþ¶ûÌ©,20061027,4.333,
002058.SZ,Íþ¶ûÌ©,20061030,4.2238,
002058.SZ,Íþ¶ûÌ©,20061031,4.207,
002058.SZ,Íþ¶ûÌ©,20061101,4.333,
002058.SZ,Íþ¶ûÌ©,20061102,4.1062,
002058.SZ,Íþ¶ûÌ©,20061103,4.1272,
002058.SZ,Íþ¶ûÌ©,20061106,4.0475,
002058.SZ,Íþ¶ûÌ©,20061107,4.1314,
002058.SZ,Íþ¶ûÌ©,20061108,4.1272,
002058.SZ,Íþ¶ûÌ©,20061109,4.1902,
002058.SZ,Íþ¶ûÌ©,20061110,4.0727,
002058.SZ,Íþ¶ûÌ©,20061113,4.0475,
002058.SZ,Íþ¶ûÌ©,20061114,4.0517,
002058.SZ,Íþ¶ûÌ©,20061115,4.0727,
002058.SZ,Íþ¶ûÌ©,20061116,4.0097,
002058.SZ,Íþ¶ûÌ©,20061117,4.0727,
002058.SZ,Íþ¶ûÌ©,20061120,3.9887,
002058.SZ,Íþ¶ûÌ©,20061121,4.0894,
002058.SZ,Íþ¶ûÌ©,20061122,4.0936,
002058.SZ,Íþ¶ûÌ©,20061123,4.2322,
002058.SZ,Íþ¶ûÌ©,20061124,4.186,
002058.SZ,Íþ¶ûÌ©,20061127,4.1776,
002058.SZ,Íþ¶ûÌ©,20061128,4.1902,
002058.SZ,Íþ¶ûÌ©,20061129,4.1566,
002058.SZ,Íþ¶ûÌ©,20061130,4.228,
002058.SZ,Íþ¶ûÌ©,20061201,4.1734,
002058.SZ,Íþ¶ûÌ©,20061204,4.2448,
002058.SZ,Íþ¶ûÌ©,20061205,4.2112,
002058.SZ,Íþ¶ûÌ©,20061206,4.2742,
002058.SZ,Íþ¶ûÌ©,20061207,4.249,
002058.SZ,Íþ¶ûÌ©,20061208,4.0307,
002058.SZ,Íþ¶ûÌ©,20061211,4.0643,
002058.SZ,Íþ¶ûÌ©,20061212,4.0685,
002058.SZ,Íþ¶ûÌ©,20061213,4.0433,
002058.SZ,Íþ¶ûÌ©,20061214,4.0727,
002058.SZ,Íþ¶ûÌ©,20061215,4.1272,
002058.SZ,Íþ¶ûÌ©,20061218,4.1314,
002058.SZ,Íþ¶ûÌ©,20061219,4.123,
002058.SZ,Íþ¶ûÌ©,20061220,4.5345,
002058.SZ,Íþ¶ûÌ©,20061221,4.4715,
002058.SZ,Íþ¶ûÌ©,20061222,4.354,
002058.SZ,Íþ¶ûÌ©,20061225,4.3414,
002058.SZ,Íþ¶ûÌ©,20061226,4.2616,
002058.SZ,Íþ¶ûÌ©,20061227,4.249,
002058.SZ,Íþ¶ûÌ©,20061228,4.1356,
002058.SZ,Íþ¶ûÌ©,20061229,4.2028,
002058.SZ,Íþ¶ûÌ©,20070104,4.1566,
002058.SZ,Íþ¶ûÌ©,20070105,4.2616,
002058.SZ,Íþ¶ûÌ©,20070108,4.375,
002058.SZ,Íþ¶ûÌ©,20070109,4.375,
002058.SZ,Íþ¶ûÌ©,20070110,4.4631,
002058.SZ,Íþ¶ûÌ©,20070111,4.4463,
002058.SZ,Íþ¶ûÌ©,20070112,4.249,
002058.SZ,Íþ¶ûÌ©,20070115,4.3414,
002058.SZ,Íþ¶ûÌ©,20070116,4.4253,
002058.SZ,Íþ¶ûÌ©,20070117,4.3917,
002058.SZ,Íþ¶ûÌ©,20070118,4.5093,
002058.SZ,Íþ¶ûÌ©,20070119,4.5765,
002058.SZ,Íþ¶ûÌ©,20070122,4.778,
002058.SZ,Íþ¶ûÌ©,20070123,4.7276,
002058.SZ,Íþ¶ûÌ©,20070124,4.7906,
002058.SZ,Íþ¶ûÌ©,20070125,4.5471,
002058.SZ,Íþ¶ûÌ©,20070126,4.4841,
002058.SZ,Íþ¶ûÌ©,20070129,4.6017,
002058.SZ,Íþ¶ûÌ©,20070130,4.5345,
002058.SZ,Íþ¶ûÌ©,20070131,4.3833,
002058.SZ,Íþ¶ûÌ©,20070201,4.4253,
002058.SZ,Íþ¶ûÌ©,20070202,4.4589,
002058.SZ,Íþ¶ûÌ©,20070205,4.4715,
002058.SZ,Íþ¶ûÌ©,20070206,4.5639,
002058.SZ,Íþ¶ûÌ©,20070207,4.5345,
002058.SZ,Íþ¶ûÌ©,20070208,4.5975,
002058.SZ,Íþ¶ûÌ©,20070209,4.5513,
002058.SZ,Íþ¶ûÌ©,20070212,4.5597,
002058.SZ,Íþ¶ûÌ©,20070213,4.6185,
002058.SZ,Íþ¶ûÌ©,20070214,4.6982,
002058.SZ,Íþ¶ûÌ©,20070215,4.7612,
002058.SZ,Íþ¶ûÌ©,20070216,4.8032,
002058.SZ,Íþ¶ûÌ©,20070226,4.9838,
002058.SZ,Íþ¶ûÌ©,20070227,4.5135,
002058.SZ,Íþ¶ûÌ©,20070228,4.7192,
002058.SZ,Íþ¶ûÌ©,20070301,4.6605,
002058.SZ,Íþ¶ûÌ©,20070302,4.7276,
002058.SZ,Íþ¶ûÌ©,20070305,4.8746,
002058.SZ,Íþ¶ûÌ©,20070306,4.8704,
002058.SZ,Íþ¶ûÌ©,20070307,4.8704,
002058.SZ,Íþ¶ûÌ©,20070308,4.9166,
002058.SZ,Íþ¶ûÌ©,20070309,4.8578,
002058.SZ,Íþ¶ûÌ©,20070312,4.9754,
002058.SZ,Íþ¶ûÌ©,20070313,4.9544,
002058.SZ,Íþ¶ûÌ©,20070314,4.9544,
002058.SZ,Íþ¶ûÌ©,20070315,5.0719,
002058.SZ,Íþ¶ûÌ©,20070316,5.0803,
002058.SZ,Íþ¶ûÌ©,20070319,5.2063,
002058.SZ,Íþ¶ûÌ©,20070320,5.2735,
002058.SZ,Íþ¶ûÌ©,20070321,5.4036,
002058.SZ,Íþ¶ûÌ©,20070322,5.2902,
002058.SZ,Íþ¶ûÌ©,20070323,5.3196,
002058.SZ,Íþ¶ûÌ©,20070326,5.4918,
002058.SZ,Íþ¶ûÌ©,20070327,5.5548,
002058.SZ,Íþ¶ûÌ©,20070328,5.4078,
002058.SZ,Íþ¶ûÌ©,20070329,5.2063,
002058.SZ,Íþ¶ûÌ©,20070330,5.2063,
002058.SZ,Íþ¶ûÌ©,20070402,5.4078,
002058.SZ,Íþ¶ûÌ©,20070403,5.3952,
002058.SZ,Íþ¶ûÌ©,20070404,5.4918,
002058.SZ,Íþ¶ûÌ©,20070405,5.4834,
002058.SZ,Íþ¶ûÌ©,20070406,5.5128,
002058.SZ,Íþ¶ûÌ©,20070409,5.6345,
002058.SZ,Íþ¶ûÌ©,20070410,5.6513,
002058.SZ,Íþ¶ûÌ©,20070411,5.6723,
