代码,简称,日期,收盘价(元),
600667.SH,太极实业,19930728,1.7559,
600667.SH,太极实业,19930729,1.6936,
600667.SH,太极实业,19930730,1.8577,
600667.SH,太极实业,19930802,1.7933,
600667.SH,太极实业,19930803,1.7518,
600667.SH,太极实业,19930804,1.7684,
600667.SH,太极实业,19930805,1.7767,
600667.SH,太极实业,19930806,1.7746,
600667.SH,太极实业,19930809,1.8536,
600667.SH,太极实业,19930810,1.8079,
600667.SH,太极实业,19930811,1.8785,
600667.SH,太极实业,19930812,1.9429,
600667.SH,太极实业,19930813,1.9221,
600667.SH,太极实业,19930816,2.0157,
600667.SH,太极实业,19930817,1.9346,
600667.SH,太极实业,19930818,1.8619,
600667.SH,太极实业,19930819,1.8868,
600667.SH,太极实业,19930820,1.8099,
600667.SH,太极实业,19930823,1.7185,
600667.SH,太极实业,19930824,1.7206,
600667.SH,太极实业,19930825,1.7247,
600667.SH,太极实业,19930826,1.7268,
600667.SH,太极实业,19930827,1.6811,
600667.SH,太极实业,19930830,1.704,
600667.SH,太极实业,19930831,1.6832,
600667.SH,太极实业,19930901,1.6873,
600667.SH,太极实业,19930902,1.6894,
600667.SH,太极实业,19930903,1.7185,
600667.SH,太极实业,19930906,1.8037,
600667.SH,太极实业,19930907,1.7102,
600667.SH,太极实业,19930908,1.6936,
600667.SH,太极实业,19930909,1.6956,
600667.SH,太极实业,19930910,1.6832,
600667.SH,太极实业,19930913,1.6582,
600667.SH,太极实业,19930914,1.6562,
600667.SH,太极实业,19930915,1.6582,
600667.SH,太极实业,19930916,1.6603,
600667.SH,太极实业,19930917,1.6728,
600667.SH,太极实业,19930920,1.6541,
600667.SH,太极实业,19930921,1.6936,
600667.SH,太极实业,19930922,1.6666,
600667.SH,太极实业,19930923,1.6624,
600667.SH,太极实业,19930924,1.6312,
600667.SH,太极实业,19930927,1.6229,
600667.SH,太极实业,19930928,1.6936,
600667.SH,太极实业,19930929,1.6416,
600667.SH,太极实业,19930930,1.6333,
600667.SH,太极实业,19931004,1.6333,
600667.SH,太极实业,19931005,1.6354,
600667.SH,太极实业,19931006,1.6208,
600667.SH,太极实业,19931007,1.6645,
600667.SH,太极实业,19931008,1.6146,
600667.SH,太极实业,19931011,1.6104,
600667.SH,太极实业,19931012,1.5959,
600667.SH,太极实业,19931013,1.5793,
600667.SH,太极实业,19931014,1.5606,
600667.SH,太极实业,19931015,1.5606,
600667.SH,太极实业,19931018,1.5065,
600667.SH,太极实业,19931019,1.5107,
600667.SH,太极实业,19931020,1.5315,
600667.SH,太极实业,19931021,1.5065,
600667.SH,太极实业,19931022,1.4858,
600667.SH,太极实业,19931025,1.4047,
600667.SH,太极实业,19931026,1.3673,
600667.SH,太极实业,19931027,1.3736,
600667.SH,太极实业,19931028,1.4816,
600667.SH,太极实业,19931029,1.4297,
600667.SH,太极实业,19931101,1.4089,
600667.SH,太极实业,19931102,1.4089,
600667.SH,太极实业,19931103,1.3881,
600667.SH,太极实业,19931104,1.386,
600667.SH,太极实业,19931105,1.4317,
600667.SH,太极实业,19931108,1.4816,
600667.SH,太极实业,19931109,1.546,
600667.SH,太极实业,19931110,1.4858,
600667.SH,太极实业,19931111,1.5065,
600667.SH,太极实业,19931112,1.5543,
600667.SH,太极实业,19931115,1.598,
600667.SH,太极实业,19931116,1.5585,
600667.SH,太极实业,19931117,1.6104,
600667.SH,太极实业,19931118,1.6291,
600667.SH,太极实业,19931119,1.6936,
600667.SH,太极实业,19931122,1.6894,
600667.SH,太极实业,19931123,1.6582,
600667.SH,太极实业,19931124,1.6832,
600667.SH,太极实业,19931125,1.7227,
600667.SH,太极实业,19931126,1.6769,
600667.SH,太极实业,19931129,1.7206,
600667.SH,太极实业,19931130,1.704,
600667.SH,太极实业,19931201,1.6873,
600667.SH,太极实业,19931202,1.6749,
600667.SH,太极实业,19931203,1.6686,
600667.SH,太极实业,19931206,1.6395,
600667.SH,太极实业,19931207,1.6125,
600667.SH,太极实业,19931208,1.5897,
600667.SH,太极实业,19931209,1.5772,
600667.SH,太极实业,19931210,1.6229,
600667.SH,太极实业,19931213,1.5772,
600667.SH,太极实业,19931214,1.5377,
600667.SH,太极实业,19931215,1.5211,
600667.SH,太极实业,19931216,1.4795,
600667.SH,太极实业,19931217,1.4338,
600667.SH,太极实业,19931220,1.1948,
600667.SH,太极实业,19931221,1.2198,
600667.SH,太极实业,19931222,1.2115,
600667.SH,太极实业,19931223,1.2198,
600667.SH,太极实业,19931224,1.2073,
600667.SH,太极实业,19931227,1.2551,
600667.SH,太极实业,19931228,1.2219,
600667.SH,太极实业,19931229,1.1969,
600667.SH,太极实业,19931230,1.1824,
600667.SH,太极实业,19931231,1.2115,
600667.SH,太极实业,19940103,1.1824,
600667.SH,太极实业,19940104,1.1637,
600667.SH,太极实业,19940105,1.1574,
600667.SH,太极实业,19940106,1.1699,
600667.SH,太极实业,19940107,1.2343,
600667.SH,太极实业,19940110,1.2468,
600667.SH,太极实业,19940111,1.2094,
600667.SH,太极实业,19940112,1.1761,
600667.SH,太极实业,19940113,1.2135,
600667.SH,太极实业,19940114,1.1367,
600667.SH,太极实业,19940117,1.1346,
600667.SH,太极实业,19940118,1.093,
600667.SH,太极实业,19940119,1.0619,
600667.SH,太极实业,19940120,1.0411,
600667.SH,太极实业,19940121,1.0452,
600667.SH,太极实业,19940124,1.093,
600667.SH,太极实业,19940125,1.1013,
600667.SH,太极实业,19940126,1.0806,
600667.SH,太极实业,19940127,1.0806,
600667.SH,太极实业,19940128,1.0598,
600667.SH,太极实业,19940131,1.0348,
600667.SH,太极实业,19940201,1.012,
600667.SH,太极实业,19940202,1.0494,
600667.SH,太极实业,19940203,1.0535,
600667.SH,太极实业,19940204,1.0764,
600667.SH,太极实业,19940214,1.0535,
600667.SH,太极实业,19940215,1.0411,
600667.SH,太极实业,19940216,1.0556,
600667.SH,太极实业,19940217,1.0452,
600667.SH,太极实业,19940218,1.0432,
600667.SH,太极实业,19940221,1.0224,
600667.SH,太极实业,19940222,1.0452,
600667.SH,太极实业,19940223,1.0411,
600667.SH,太极实业,19940224,1.0348,
600667.SH,太极实业,19940225,1.039,
600667.SH,太极实业,19940228,0.9974,
600667.SH,太极实业,19940301,0.9974,
600667.SH,太极实业,19940302,0.9767,
600667.SH,太极实业,19940303,0.9434,
600667.SH,太极实业,19940304,0.9247,
600667.SH,太极实业,19940307,0.8852,
600667.SH,太极实业,19940308,0.852,
600667.SH,太极实业,19940309,0.8437,
600667.SH,太极实业,19940310,0.8104,
600667.SH,太极实业,19940311,0.8478,
600667.SH,太极实业,19940314,1.0702,
600667.SH,太极实业,19940315,1.0515,
600667.SH,太极实业,19940316,1.039,
600667.SH,太极实业,19940317,1.0868,
600667.SH,太极实业,19940318,1.0598,
600667.SH,太极实业,19940321,0.9974,
600667.SH,太极实业,19940322,1.039,
600667.SH,太极实业,19940323,1.0452,
600667.SH,太极实业,19940324,1.0203,
600667.SH,太极实业,19940325,1.0369,
600667.SH,太极实业,19940328,1.0369,
600667.SH,太极实业,19940329,0.9683,
600667.SH,太极实业,19940330,0.9683,
600667.SH,太极实业,19940331,0.9517,
600667.SH,太极实业,19940401,0.9538,
600667.SH,太极实业,19940404,0.906,
600667.SH,太极实业,19940405,0.8977,
600667.SH,太极实业,19940406,0.8956,
600667.SH,太极实业,19940407,0.8956,
600667.SH,太极实业,19940408,0.9122,
600667.SH,太极实业,19940411,0.8935,
600667.SH,太极实业,19940412,0.8852,
600667.SH,太极实业,19940413,0.8915,
600667.SH,太极实业,19940414,0.8644,
600667.SH,太极实业,19940415,0.8416,
600667.SH,太极实业,19940418,0.7893,
600667.SH,太极实业,19940419,0.747,
600667.SH,太极实业,19940420,0.7046,
600667.SH,太极实业,19940421,0.7793,
