測鎢,潠備,�梪�,彶攫歎(啋),
600340.SH,貌狦倷腦,20040913,0.352,
600340.SH,貌狦倷腦,20040914,0.3674,
600340.SH,貌狦倷腦,20040915,0.3846,
600340.SH,貌狦倷腦,20040916,0.3957,
600340.SH,貌狦倷腦,20040917,0.4038,
600340.SH,貌狦倷腦,20040920,0.4222,
600340.SH,貌狦倷腦,20040921,0.4204,
600340.SH,貌狦倷腦,20040922,0.4272,
600340.SH,貌狦倷腦,20040923,0.4463,
600340.SH,貌狦倷腦,20040924,0.4309,
600340.SH,貌狦倷腦,20040927,0.4136,
600340.SH,貌狦倷腦,20040928,0.4112,
600340.SH,貌狦倷腦,20040929,0.4019,
600340.SH,貌狦倷腦,20040930,0.3933,
600340.SH,貌狦倷腦,20041008,0.4105,
600340.SH,貌狦倷腦,20041011,0.4105,
600340.SH,貌狦倷腦,20041012,0.4013,
600340.SH,貌狦倷腦,20041013,0.4056,
600340.SH,貌狦倷腦,20041014,0.3692,
600340.SH,貌狦倷腦,20041015,0.3655,
600340.SH,貌狦倷腦,20041018,0.3705,
600340.SH,貌狦倷腦,20041019,0.3662,
600340.SH,貌狦倷腦,20041020,0.3569,
600340.SH,貌狦倷腦,20041021,0.347,
600340.SH,貌狦倷腦,20041022,0.3366,
600340.SH,貌狦倷腦,20041025,0.3261,
600340.SH,貌狦倷腦,20041026,0.3378,
600340.SH,貌狦倷腦,20041027,0.3464,
600340.SH,貌狦倷腦,20041028,0.3464,
600340.SH,貌狦倷腦,20041029,0.3359,
600340.SH,貌狦倷腦,20041101,0.331,
600340.SH,貌狦倷腦,20041102,0.3329,
600340.SH,貌狦倷腦,20041103,0.3433,
600340.SH,貌狦倷腦,20041104,0.3329,
600340.SH,貌狦倷腦,20041105,0.3384,
600340.SH,貌狦倷腦,20041108,0.3378,
600340.SH,貌狦倷腦,20041109,0.3384,
600340.SH,貌狦倷腦,20041110,0.3526,
600340.SH,貌狦倷腦,20041111,0.3489,
600340.SH,貌狦倷腦,20041112,0.3489,
600340.SH,貌狦倷腦,20041115,0.3544,
600340.SH,貌狦倷腦,20041116,0.3514,
600340.SH,貌狦倷腦,20041117,0.3452,
600340.SH,貌狦倷腦,20041118,0.352,
600340.SH,貌狦倷腦,20041119,0.3612,
600340.SH,貌狦倷腦,20041122,0.3668,
600340.SH,貌狦倷腦,20041123,0.3674,
600340.SH,貌狦倷腦,20041124,0.3569,
600340.SH,貌狦倷腦,20041125,0.3735,
600340.SH,貌狦倷腦,20041126,0.368,
600340.SH,貌狦倷腦,20041129,0.3742,
600340.SH,貌狦倷腦,20041130,0.3692,
600340.SH,貌狦倷腦,20041201,0.3631,
600340.SH,貌狦倷腦,20041202,0.3631,
600340.SH,貌狦倷腦,20041203,0.3692,
600340.SH,貌狦倷腦,20041206,0.3729,
600340.SH,貌狦倷腦,20041207,0.376,
600340.SH,貌狦倷腦,20041208,0.376,
600340.SH,貌狦倷腦,20041209,0.3735,
600340.SH,貌狦倷腦,20041210,0.3557,
600340.SH,貌狦倷腦,20041213,0.347,
600340.SH,貌狦倷腦,20041214,0.3433,
600340.SH,貌狦倷腦,20041215,0.3427,
600340.SH,貌狦倷腦,20041216,0.3421,
600340.SH,貌狦倷腦,20041217,0.3396,
600340.SH,貌狦倷腦,20041220,0.3359,
600340.SH,貌狦倷腦,20041221,0.3378,
600340.SH,貌狦倷腦,20041222,0.3501,
600340.SH,貌狦倷腦,20041223,0.3427,
600340.SH,貌狦倷腦,20041224,0.3427,
600340.SH,貌狦倷腦,20041227,0.3415,
600340.SH,貌狦倷腦,20041228,0.3359,
600340.SH,貌狦倷腦,20041229,0.339,
600340.SH,貌狦倷腦,20041230,0.3359,
600340.SH,貌狦倷腦,20041231,0.3359,
600340.SH,貌狦倷腦,20050104,0.3316,
600340.SH,貌狦倷腦,20050105,0.3359,
600340.SH,貌狦倷腦,20050106,0.3316,
600340.SH,貌狦倷腦,20050107,0.3353,
600340.SH,貌狦倷腦,20050110,0.3378,
600340.SH,貌狦倷腦,20050111,0.3353,
600340.SH,貌狦倷腦,20050112,0.3359,
600340.SH,貌狦倷腦,20050113,0.3341,
600340.SH,貌狦倷腦,20050114,0.3298,
600340.SH,貌狦倷腦,20050117,0.3199,
600340.SH,貌狦倷腦,20050118,0.3218,
600340.SH,貌狦倷腦,20050119,0.3236,
600340.SH,貌狦倷腦,20050120,0.3125,
600340.SH,貌狦倷腦,20050121,0.3205,
600340.SH,貌狦倷腦,20050124,0.3261,
600340.SH,貌狦倷腦,20050125,0.3205,
600340.SH,貌狦倷腦,20050126,0.3162,
600340.SH,貌狦倷腦,20050127,0.3125,
600340.SH,貌狦倷腦,20050128,0.3039,
600340.SH,貌狦倷腦,20050131,0.2903,
600340.SH,貌狦倷腦,20050201,0.2848,
600340.SH,貌狦倷腦,20050202,0.3014,
600340.SH,貌狦倷腦,20050203,0.2977,
600340.SH,貌狦倷腦,20050204,0.3014,
600340.SH,貌狦倷腦,20050216,0.3076,
600340.SH,貌狦倷腦,20050217,0.3057,
600340.SH,貌狦倷腦,20050218,0.3107,
600340.SH,貌狦倷腦,20050221,0.3205,
600340.SH,貌狦倷腦,20050222,0.3267,
600340.SH,貌狦倷腦,20050223,0.3273,
600340.SH,貌狦倷腦,20050224,0.3261,
600340.SH,貌狦倷腦,20050225,0.3261,
600340.SH,貌狦倷腦,20050228,0.3181,
600340.SH,貌狦倷腦,20050301,0.3199,
600340.SH,貌狦倷腦,20050302,0.3199,
600340.SH,貌狦倷腦,20050303,0.3205,
600340.SH,貌狦倷腦,20050304,0.3249,
600340.SH,貌狦倷腦,20050307,0.3224,
600340.SH,貌狦倷腦,20050308,0.3298,
600340.SH,貌狦倷腦,20050309,0.3359,
600340.SH,貌狦倷腦,20050310,0.3249,
600340.SH,貌狦倷腦,20050311,0.3218,
600340.SH,貌狦倷腦,20050314,0.3168,
600340.SH,貌狦倷腦,20050315,0.3082,
600340.SH,貌狦倷腦,20050316,0.3064,
600340.SH,貌狦倷腦,20050317,0.3027,
600340.SH,貌狦倷腦,20050318,0.2953,
600340.SH,貌狦倷腦,20050321,0.2959,
600340.SH,貌狦倷腦,20050322,0.2879,
600340.SH,貌狦倷腦,20050323,0.2903,
600340.SH,貌狦倷腦,20050324,0.2897,
600340.SH,貌狦倷腦,20050325,0.286,
600340.SH,貌狦倷腦,20050328,0.2836,
600340.SH,貌狦倷腦,20050329,0.2848,
600340.SH,貌狦倷腦,20050330,0.2805,
600340.SH,貌狦倷腦,20050331,0.3088,
600340.SH,貌狦倷腦,20050401,0.3175,
600340.SH,貌狦倷腦,20050404,0.3064,
600340.SH,貌狦倷腦,20050405,0.3051,
600340.SH,貌狦倷腦,20050406,0.3082,
600340.SH,貌狦倷腦,20050407,0.3131,
600340.SH,貌狦倷腦,20050408,0.315,
600340.SH,貌狦倷腦,20050411,0.3224,
600340.SH,貌狦倷腦,20050412,0.3088,
600340.SH,貌狦倷腦,20050413,0.3113,
600340.SH,貌狦倷腦,20050414,0.299,
600340.SH,貌狦倷腦,20050415,0.294,
600340.SH,貌狦倷腦,20050418,0.2836,
600340.SH,貌狦倷腦,20050419,0.2552,
600340.SH,貌狦倷腦,20050420,0.2503,
600340.SH,貌狦倷腦,20050421,0.2546,
600340.SH,貌狦倷腦,20050422,0.2435,
600340.SH,貌狦倷腦,20050425,0.2601,
600340.SH,貌狦倷腦,20050426,0.2577,
600340.SH,貌狦倷腦,20050427,0.2552,
600340.SH,貌狦倷腦,20050428,0.2564,
600340.SH,貌狦倷腦,20050429,0.2466,
600340.SH,貌狦倷腦,20050509,0.2429,
600340.SH,貌狦倷腦,20050510,0.233,
600340.SH,貌狦倷腦,20050511,0.233,
600340.SH,貌狦倷腦,20050512,0.2324,
600340.SH,貌狦倷腦,20050513,0.2386,
600340.SH,貌狦倷腦,20050516,0.2472,
600340.SH,貌狦倷腦,20050517,0.249,
600340.SH,貌狦倷腦,20050518,0.2478,
600340.SH,貌狦倷腦,20050519,0.2503,
600340.SH,貌狦倷腦,20050520,0.2466,
600340.SH,貌狦倷腦,20050523,0.2373,
600340.SH,貌狦倷腦,20050524,0.2416,
600340.SH,貌狦倷腦,20050525,0.246,
600340.SH,貌狦倷腦,20050526,0.246,
600340.SH,貌狦倷腦,20050527,0.2447,
600340.SH,貌狦倷腦,20050530,0.2466,
600340.SH,貌狦倷腦,20050531,0.2447,
600340.SH,貌狦倷腦,20050601,0.2416,
600340.SH,貌狦倷腦,20050602,0.2386,
600340.SH,貌狦倷腦,20050603,0.241,
600340.SH,貌狦倷腦,20050606,0.2447,
600340.SH,貌狦倷腦,20050607,0.246,
600340.SH,貌狦倷腦,20050608,0.2626,
600340.SH,貌狦倷腦,20050609,0.2638,
600340.SH,貌狦倷腦,20050610,0.2564,
600340.SH,貌狦倷腦,20050613,0.2577,
600340.SH,貌狦倷腦,20050614,0.2533,
600340.SH,貌狦倷腦,20050615,0.2466,
600340.SH,貌狦倷腦,20050616,0.2472,
600340.SH,貌狦倷腦,20050617,0.2466,
600340.SH,貌狦倷腦,20050620,0.2577,
600340.SH,貌狦倷腦,20050621,0.2552,
600340.SH,貌狦倷腦,20050622,0.2564,
600340.SH,貌狦倷腦,20050623,0.2558,
600340.SH,貌狦倷腦,20050624,0.2564,
600340.SH,貌狦倷腦,20050627,0.2651,
600340.SH,貌狦倷腦,20050628,0.2632,
600340.SH,貌狦倷腦,20050629,0.2613,
600340.SH,貌狦倷腦,20050630,0.2509,
600340.SH,貌狦倷腦,20050701,0.2348,
600340.SH,貌狦倷腦,20050704,0.2328,
600340.SH,貌狦倷腦,20050705,0.2354,
600340.SH,貌狦倷腦,20050706,0.2322,
600340.SH,貌狦倷腦,20050707,0.2354,
600340.SH,貌狦倷腦,20050708,0.2296,
600340.SH,貌狦倷腦,20050711,0.2205,
600340.SH,貌狦倷腦,20050712,0.2276,
600340.SH,貌狦倷腦,20050713,0.2373,
600340.SH,貌狦倷腦,20050714,0.236,
600340.SH,貌狦倷腦,20050715,0.2257,
600340.SH,貌狦倷腦,20050718,0.2212,
600340.SH,貌狦倷腦,20050719,0.2225,
600340.SH,貌狦倷腦,20050720,0.2218,
600340.SH,貌狦倷腦,20050721,0.2218,
600340.SH,貌狦倷腦,20050722,0.2296,
600340.SH,貌狦倷腦,20050725,0.2309,
600340.SH,貌狦倷腦,20050726,0.2354,
600340.SH,貌狦倷腦,20050727,0.2373,
600340.SH,貌狦倷腦,20050728,0.2354,
600340.SH,貌狦倷腦,20050729,0.2341,
600340.SH,貌狦倷腦,20050801,0.2354,
600340.SH,貌狦倷腦,20050802,0.2393,
600340.SH,貌狦倷腦,20050803,0.2451,
600340.SH,貌狦倷腦,20050804,0.2445,
600340.SH,貌狦倷腦,20050805,0.2529,
600340.SH,貌狦倷腦,20050808,0.2548,
600340.SH,貌狦倷腦,20050809,0.2548,
600340.SH,貌狦倷腦,20050810,0.2567,
600340.SH,貌狦倷腦,20050811,0.2613,
600340.SH,貌狦倷腦,20050812,0.2522,
600340.SH,貌狦倷腦,20050815,0.2606,
600340.SH,貌狦倷腦,20050816,0.2677,
600340.SH,貌狦倷腦,20050817,0.28,
600340.SH,貌狦倷腦,20050818,0.2652,
600340.SH,貌狦倷腦,20050819,0.2606,
600340.SH,貌狦倷腦,20050822,0.2632,
600340.SH,貌狦倷腦,20050823,0.2574,
600340.SH,貌狦倷腦,20050824,0.2619,
600340.SH,貌狦倷腦,20050825,0.2652,
600340.SH,貌狦倷腦,20050826,0.2742,
600340.SH,貌狦倷腦,20050829,0.2652,
600340.SH,貌狦倷腦,20050830,0.2619,
600340.SH,貌狦倷腦,20050831,0.2658,
600340.SH,貌狦倷腦,20050901,0.2716,
600340.SH,貌狦倷腦,20050902,0.2826,
600340.SH,貌狦倷腦,20050905,0.2884,
600340.SH,貌狦倷腦,20050906,0.2729,
600340.SH,貌狦倷腦,20050907,0.2833,
600340.SH,貌狦倷腦,20050908,0.2897,
600340.SH,貌狦倷腦,20050909,0.2826,
600340.SH,貌狦倷腦,20050912,0.2858,
600340.SH,貌狦倷腦,20050913,0.291,
600340.SH,貌狦倷腦,20050914,0.2943,
600340.SH,貌狦倷腦,20050915,0.2936,
600340.SH,貌狦倷腦,20050916,0.293,
600340.SH,貌狦倷腦,20050919,0.2955,
600340.SH,貌狦倷腦,20050920,0.304,
600340.SH,貌狦倷腦,20050921,0.293,
600340.SH,貌狦倷腦,20050922,0.2774,
600340.SH,貌狦倷腦,20050923,0.2878,
600340.SH,貌狦倷腦,20050926,0.2846,
600340.SH,貌狦倷腦,20050927,0.2749,
600340.SH,貌狦倷腦,20050928,0.2697,
600340.SH,貌狦倷腦,20050929,0.2729,
600340.SH,貌狦倷腦,20050930,0.2755,
600340.SH,貌狦倷腦,20051010,0.2742,
600340.SH,貌狦倷腦,20051011,0.2781,
600340.SH,貌狦倷腦,20051012,0.282,
600340.SH,貌狦倷腦,20051013,0.2807,
600340.SH,貌狦倷腦,20051014,0.2723,
600340.SH,貌狦倷腦,20051017,0.2542,
600340.SH,貌狦倷腦,20051018,0.2574,
600340.SH,貌狦倷腦,20051019,0.2574,
600340.SH,貌狦倷腦,20051020,0.2567,
600340.SH,貌狦倷腦,20051021,0.2587,
600340.SH,貌狦倷腦,20051024,0.2626,
600340.SH,貌狦倷腦,20051025,0.2529,
600340.SH,貌狦倷腦,20051026,0.2464,
600340.SH,貌狦倷腦,20051027,0.2457,
600340.SH,貌狦倷腦,20051028,0.238,
600340.SH,貌狦倷腦,20051031,0.2393,
600340.SH,貌狦倷腦,20051101,0.2477,
600340.SH,貌狦倷腦,20051102,0.2503,
600340.SH,貌狦倷腦,20051103,0.2477,
600340.SH,貌狦倷腦,20051104,0.2664,
600340.SH,貌狦倷腦,20051107,0.26,
600340.SH,貌狦倷腦,20051108,0.2587,
600340.SH,貌狦倷腦,20051109,0.2561,
600340.SH,貌狦倷腦,20051110,0.2438,
600340.SH,貌狦倷腦,20051111,0.2464,
600340.SH,貌狦倷腦,20051114,0.2483,
600340.SH,貌狦倷腦,20051115,0.2464,
600340.SH,貌狦倷腦,20051116,0.2567,
600340.SH,貌狦倷腦,20051117,0.2509,
600340.SH,貌狦倷腦,20051118,0.2561,
600340.SH,貌狦倷腦,20051121,0.2567,
600340.SH,貌狦倷腦,20051122,0.2516,
600340.SH,貌狦倷腦,20051123,0.2587,
600340.SH,貌狦倷腦,20051124,0.2606,
600340.SH,貌狦倷腦,20051125,0.26,
600340.SH,貌狦倷腦,20051128,0.26,
600340.SH,貌狦倷腦,20051129,0.2516,
600340.SH,貌狦倷腦,20051130,0.2542,
600340.SH,貌狦倷腦,20051201,0.26,
600340.SH,貌狦倷腦,20051202,0.2593,
600340.SH,貌狦倷腦,20051205,0.2554,
600340.SH,貌狦倷腦,20051206,0.2645,
600340.SH,貌狦倷腦,20051207,0.2645,
600340.SH,貌狦倷腦,20051208,0.2606,
600340.SH,貌狦倷腦,20051209,0.2619,
600340.SH,貌狦倷腦,20051212,0.2684,
600340.SH,貌狦倷腦,20051213,0.2697,
600340.SH,貌狦倷腦,20051214,0.2684,
600340.SH,貌狦倷腦,20051215,0.2677,
600340.SH,貌狦倷腦,20051216,0.2677,
600340.SH,貌狦倷腦,20051219,0.2684,
600340.SH,貌狦倷腦,20051220,0.2658,
600340.SH,貌狦倷腦,20051221,0.26,
600340.SH,貌狦倷腦,20051222,0.2639,
600340.SH,貌狦倷腦,20051223,0.2639,
600340.SH,貌狦倷腦,20051226,0.2658,
600340.SH,貌狦倷腦,20051227,0.2652,
600340.SH,貌狦倷腦,20051228,0.26,
600340.SH,貌狦倷腦,20051229,0.2606,
600340.SH,貌狦倷腦,20051230,0.2509,
600340.SH,貌狦倷腦,20060104,0.2561,
600340.SH,貌狦倷腦,20060105,0.2561,
600340.SH,貌狦倷腦,20060106,0.2587,
600340.SH,貌狦倷腦,20060109,0.2645,
600340.SH,貌狦倷腦,20060110,0.2658,
600340.SH,貌狦倷腦,20060111,0.2606,
600340.SH,貌狦倷腦,20060112,0.2677,
600340.SH,貌狦倷腦,20060113,0.2671,
600340.SH,貌狦倷腦,20060116,0.2703,
600340.SH,貌狦倷腦,20060117,0.2652,
600340.SH,貌狦倷腦,20060118,0.2703,
600340.SH,貌狦倷腦,20060119,0.2703,
600340.SH,貌狦倷腦,20060120,0.2632,
600340.SH,貌狦倷腦,20060123,0.2516,
600340.SH,貌狦倷腦,20060124,0.2509,
600340.SH,貌狦倷腦,20060125,0.2509,
600340.SH,貌狦倷腦,20060206,0.2542,
600340.SH,貌狦倷腦,20060207,0.2561,
600340.SH,貌狦倷腦,20060208,0.2567,
600340.SH,貌狦倷腦,20060209,0.2561,
600340.SH,貌狦倷腦,20060210,0.2554,
600340.SH,貌狦倷腦,20060213,0.2574,
600340.SH,貌狦倷腦,20060214,0.258,
600340.SH,貌狦倷腦,20060215,0.2587,
600340.SH,貌狦倷腦,20060216,0.2509,
600340.SH,貌狦倷腦,20060217,0.249,
600340.SH,貌狦倷腦,20060220,0.249,
600340.SH,貌狦倷腦,20060221,0.249,
600340.SH,貌狦倷腦,20060222,0.249,
600340.SH,貌狦倷腦,20060223,0.249,
600340.SH,貌狦倷腦,20060224,0.249,
600340.SH,貌狦倷腦,20060227,0.249,
600340.SH,貌狦倷腦,20060228,0.249,
600340.SH,貌狦倷腦,20060301,0.249,
600340.SH,貌狦倷腦,20060302,0.249,
600340.SH,貌狦倷腦,20060303,0.249,
600340.SH,貌狦倷腦,20060306,0.249,
600340.SH,貌狦倷腦,20060307,0.249,
600340.SH,貌狦倷腦,20060308,0.249,
600340.SH,貌狦倷腦,20060309,0.2587,
600340.SH,貌狦倷腦,20060310,0.258,
600340.SH,貌狦倷腦,20060313,0.2535,
600340.SH,貌狦倷腦,20060314,0.2496,
600340.SH,貌狦倷腦,20060315,0.2496,
600340.SH,貌狦倷腦,20060316,0.2496,
600340.SH,貌狦倷腦,20060317,0.2496,
600340.SH,貌狦倷腦,20060320,0.2496,
600340.SH,貌狦倷腦,20060321,0.2496,
600340.SH,貌狦倷腦,20060322,0.2496,
600340.SH,貌狦倷腦,20060323,0.2496,
600340.SH,貌狦倷腦,20060324,0.2496,
600340.SH,貌狦倷腦,20060327,0.2496,
600340.SH,貌狦倷腦,20060328,0.2496,
600340.SH,貌狦倷腦,20060329,0.2496,
600340.SH,貌狦倷腦,20060330,0.2496,
600340.SH,貌狦倷腦,20060331,0.2496,
600340.SH,貌狦倷腦,20060403,0.2496,
600340.SH,貌狦倷腦,20060404,0.2496,
600340.SH,貌狦倷腦,20060405,0.2496,
600340.SH,貌狦倷腦,20060406,0.2496,
600340.SH,貌狦倷腦,20060407,0.2496,
600340.SH,貌狦倷腦,20060410,0.2496,
600340.SH,貌狦倷腦,20060411,0.2496,
600340.SH,貌狦倷腦,20060412,0.2496,
600340.SH,貌狦倷腦,20060413,0.2496,
600340.SH,貌狦倷腦,20060414,0.2496,
600340.SH,貌狦倷腦,20060417,0.2496,
600340.SH,貌狦倷腦,20060418,0.2496,
600340.SH,貌狦倷腦,20060419,0.2496,
600340.SH,貌狦倷腦,20060420,0.2496,
600340.SH,貌狦倷腦,20060421,0.2496,
600340.SH,貌狦倷腦,20060424,0.2496,
600340.SH,貌狦倷腦,20060425,0.2496,
