¥˙¬Î,ºÚ≥∆,»’∆⁄, ’≈Ãº€(‘™),
600877.SH,*STºŒ¡Í,19951013,4.7145,
600877.SH,*STºŒ¡Í,19951016,3.9,
600877.SH,*STºŒ¡Í,19951017,3.8785,
600877.SH,*STºŒ¡Í,19951018,4.0272,
600877.SH,*STºŒ¡Í,19951019,3.9,
600877.SH,*STºŒ¡Í,19951020,3.8462,
600877.SH,*STºŒ¡Í,19951023,3.9173,
600877.SH,*STºŒ¡Í,19951024,3.9216,
600877.SH,*STºŒ¡Í,19951025,3.9431,
600877.SH,*STºŒ¡Í,19951026,3.7923,
600877.SH,*STºŒ¡Í,19951027,3.8095,
600877.SH,*STºŒ¡Í,19951030,3.8246,
600877.SH,*STºŒ¡Í,19951031,3.7234,
600877.SH,*STºŒ¡Í,19951101,3.663,
600877.SH,*STºŒ¡Í,19951102,3.7751,
600877.SH,*STºŒ¡Í,19951103,3.8246,
600877.SH,*STºŒ¡Í,19951106,3.7514,
600877.SH,*STºŒ¡Í,19951107,3.7147,
600877.SH,*STºŒ¡Í,19951108,3.6846,
600877.SH,*STºŒ¡Í,19951109,3.7384,
600877.SH,*STºŒ¡Í,19951110,3.7492,
600877.SH,*STºŒ¡Í,19951113,3.7664,
600877.SH,*STºŒ¡Í,19951114,3.7664,
600877.SH,*STºŒ¡Í,19951115,3.7492,
600877.SH,*STºŒ¡Í,19951116,3.7277,
600877.SH,*STºŒ¡Í,19951117,3.7708,
600877.SH,*STºŒ¡Í,19951120,3.7902,
600877.SH,*STºŒ¡Í,19951121,3.7988,
600877.SH,*STºŒ¡Í,19951122,3.7212,
600877.SH,*STºŒ¡Í,19951123,3.719,
600877.SH,*STºŒ¡Í,19951124,3.7708,
600877.SH,*STºŒ¡Í,19951127,3.6587,
600877.SH,*STºŒ¡Í,19951128,3.6156,
600877.SH,*STºŒ¡Í,19951129,3.51,
600877.SH,*STºŒ¡Í,19951130,3.3829,
600877.SH,*STºŒ¡Í,19951201,3.2493,
600877.SH,*STºŒ¡Í,19951204,3.2321,
600877.SH,*STºŒ¡Í,19951205,3.2321,
600877.SH,*STºŒ¡Í,19951206,3.1674,
600877.SH,*STºŒ¡Í,19951207,3.1545,
