╢ЗбК,╪РЁф,хуфз,йуел╪ш(т╙),
002817.SZ,╩фи╫╫╨др,20161025,19.9303,
002817.SZ,╩фи╫╫╨др,20161026,21.9243,
002817.SZ,╩фи╫╫╨др,20161027,24.1178,
002817.SZ,╩фи╫╫╨др,20161028,26.5305,
002817.SZ,╩фи╫╫╨др,20161031,29.1826,
002817.SZ,╩фи╫╫╨др,20161101,32.1038,
002817.SZ,╩фи╫╫╨др,20161102,35.3142,
002817.SZ,╩фи╫╫╨др,20161103,38.8437,
002817.SZ,╩фи╫╫╨др,20161104,42.732,
002817.SZ,╩фи╫╫╨др,20161107,47.0092,
002817.SZ,╩фи╫╫╨др,20161108,51.7151,
002817.SZ,╩фи╫╫╨др,20161109,56.8896,
002817.SZ,╩фи╫╫╨др,20161110,62.5826,
002817.SZ,╩фи╫╫╨др,20161111,68.8438,
002817.SZ,╩фи╫╫╨др,20161114,75.7332,
002817.SZ,╩фи╫╫╨др,20161115,79.7811,
002817.SZ,╩фи╫╫╨др,20161116,74.5268,
002817.SZ,╩фи╫╫╨др,20161117,75.3743,
002817.SZ,╩фи╫╫╨др,20161118,73.9984,
002817.SZ,╩фи╫╫╨др,20161121,72.3633,
002817.SZ,╩фи╫╫╨др,20161122,75.1649,
002817.SZ,╩фи╫╫╨др,20161123,74.1978,
002817.SZ,╩фи╫╫╨др,20161124,73.0014,
002817.SZ,╩фи╫╫╨др,20161125,73.8089,
002817.SZ,╩фи╫╫╨др,20161128,71.9944,
002817.SZ,╩фи╫╫╨др,20161129,69.4021,
002817.SZ,╩фи╫╫╨др,20161130,69.2725,
002817.SZ,╩фи╫╫╨др,20161201,70.3393,
002817.SZ,╩фи╫╫╨др,20161202,68.6145,
002817.SZ,╩фи╫╫╨др,20161205,68.5547,
002817.SZ,╩фи╫╫╨др,20161206,68.7142,
002817.SZ,╩фи╫╫╨др,20161207,68.3952,
002817.SZ,╩фи╫╫╨др,20161208,68.455,
002817.SZ,╩фи╫╫╨др,20161209,65.8129,
002817.SZ,╩фи╫╫╨др,20161212,59.6613,
002817.SZ,╩фи╫╫╨др,20161213,59.5217,
002817.SZ,╩фи╫╫╨др,20161214,58.3552,
002817.SZ,╩фи╫╫╨др,20161215,58.6444,
002817.SZ,╩фи╫╫╨др,20161216,59.2725,
002817.SZ,╩фи╫╫╨др,20161219,61.2266,
002817.SZ,╩фи╫╫╨др,20161220,60.419,
002817.SZ,╩фи╫╫╨др,20161221,60.6882,
002817.SZ,╩фи╫╫╨др,20161222,61.8547,
002817.SZ,╩фи╫╫╨др,20161223,61.6952,
002817.SZ,╩фи╫╫╨др,20161226,63.3104,
002817.SZ,╩фи╫╫╨др,20161227,62.6424,
002817.SZ,╩фи╫╫╨др,20161228,60.8876,
002817.SZ,╩фи╫╫╨др,20161229,58.415,
002817.SZ,╩фи╫╫╨др,20161230,56.7999,
002817.SZ,╩фи╫╫╨др,20170103,57.2585,
002817.SZ,╩фи╫╫╨др,20170104,62.443,
002817.SZ,╩фи╫╫╨др,20170105,61.117,
002817.SZ,╩фи╫╫╨др,20170106,67.2287,
002817.SZ,╩фи╫╫╨др,20170109,73.6793,
002817.SZ,╩фи╫╫╨др,20170110,72.2735,
002817.SZ,╩фи╫╫╨др,20170111,65.0452,
002817.SZ,╩фи╫╫╨др,20170112,58.8238,
002817.SZ,╩фи╫╫╨др,20170113,58.8238,
002817.SZ,╩фи╫╫╨др,20170116,59.1528,
002817.SZ,╩фи╫╫╨др,20170117,60.0103,
002817.SZ,╩фи╫╫╨др,20170118,59.4918,
002817.SZ,╩фи╫╫╨др,20170119,58.7042,
002817.SZ,╩фи╫╫╨др,20170120,58.8238,
002817.SZ,╩фи╫╫╨др,20170123,57.2685,
002817.SZ,╩фи╫╫╨др,20170124,57.438,
002817.SZ,╩фи╫╫╨др,20170125,57.1389,
002817.SZ,╩фи╫╫╨др,20170126,56.6503,
002817.SZ,╩фи╫╫╨др,20170203,62.3134,
002817.SZ,╩фи╫╫╨др,20170206,62.4629,
002817.SZ,╩фи╫╫╨др,20170207,59.9205,
002817.SZ,╩фи╫╫╨др,20170208,59.9704,
002817.SZ,╩фи╫╫╨др,20170209,59.781,
002817.SZ,╩фи╫╫╨др,20170210,57.3283,
002817.SZ,╩фи╫╫╨др,20170213,57.9165,
002817.SZ,╩фи╫╫╨др,20170214,58.4848,
002817.SZ,╩фи╫╫╨др,20170215,57.747,
002817.SZ,╩фи╫╫╨др,20170216,56.9893,
002817.SZ,╩фи╫╫╨др,20170217,56.1618,
002817.SZ,╩фи╫╫╨др,20170220,54.8457,
002817.SZ,╩фи╫╫╨др,20170221,56.5307,
002817.SZ,╩фи╫╫╨др,20170222,55.8627,
002817.SZ,╩фи╫╫╨др,20170223,59.2625,
002817.SZ,╩фи╫╫╨др,20170224,58.6144,
002817.SZ,╩фи╫╫╨др,20170227,57.6274,
002817.SZ,╩фи╫╫╨др,20170228,57.8467,
002817.SZ,╩фи╫╫╨др,20170301,59.7112,
002817.SZ,╩фи╫╫╨др,20170302,62.5028,
002817.SZ,╩фи╫╫╨др,20170303,58.7839,
002817.SZ,╩фи╫╫╨др,20170306,59.0332,
002817.SZ,╩фи╫╫╨др,20170307,59.6314,
002817.SZ,╩фи╫╫╨др,20170308,58.9634,
002817.SZ,╩фи╫╫╨др,20170309,59.2027,
002817.SZ,╩фи╫╫╨др,20170310,59.5018,
002817.SZ,╩фи╫╫╨др,20170313,59.2226,
002817.SZ,╩фи╫╫╨др,20170314,60.8378,
002817.SZ,╩фи╫╫╨др,20170315,61.765,
002817.SZ,╩фи╫╫╨др,20170316,62.772,
002817.SZ,╩фи╫╫╨др,20170317,61.117,
002817.SZ,╩фи╫╫╨др,20170320,62.8617,
002817.SZ,╩фи╫╫╨др,20170321,63.9086,
002817.SZ,╩фи╫╫╨др,20170322,63.2306,
002817.SZ,╩фи╫╫╨др,20170323,64.0482,
002817.SZ,╩фи╫╫╨др,20170324,63.8587,
002817.SZ,╩фи╫╫╨др,20170327,64.6763,
002817.SZ,╩фи╫╫╨др,20170328,64.3473,
002817.SZ,╩фи╫╫╨др,20170329,60.7281,
002817.SZ,╩фи╫╫╨др,20170330,56.5207,
002817.SZ,╩фи╫╫╨др,20170331,56.5606,
002817.SZ,╩фи╫╫╨др,20170405,56.8996,
002817.SZ,╩фи╫╫╨др,20170406,57.6374,
002817.SZ,╩фи╫╫╨др,20170407,55.7331,
002817.SZ,╩фи╫╫╨др,20170410,50.1697,
002817.SZ,╩фи╫╫╨др,20170411,50.6483,
002817.SZ,╩фи╫╫╨др,20170412,49.5516,
002817.SZ,╩фи╫╫╨др,20170413,49.8008,
002817.SZ,╩фи╫╫╨др,20170414,48.8836,
002817.SZ,╩фи╫╫╨др,20170417,44.7659,
002817.SZ,╩фи╫╫╨др,20170418,44.2774,
002817.SZ,╩фи╫╫╨др,20170419,45.4439,
002817.SZ,╩фи╫╫╨др,20170420,46.8198,
002817.SZ,╩фи╫╫╨др,20170421,45.075,
002817.SZ,╩фи╫╫╨др,20170424,42.8716,
002817.SZ,╩фи╫╫╨др,20170425,43.3601,
002817.SZ,╩фи╫╫╨др,20170426,43.6692,
002817.SZ,╩фи╫╫╨др,20170427,44.6563,
002817.SZ,╩фи╫╫╨др,20170428,44.9653,
002817.SZ,╩фи╫╫╨др,20170502,45.8527,
002817.SZ,╩фи╫╫╨др,20170503,45.2744,
002817.SZ,╩фи╫╫╨др,20170504,44.2674,
002817.SZ,╩фи╫╫╨др,20170505,44.068,
002817.SZ,╩фи╫╫╨др,20170508,42.5825,
002817.SZ,╩фи╫╫╨др,20170509,43.5496,
002817.SZ,╩фи╫╫╨др,20170510,43.061,
002817.SZ,╩фи╫╫╨др,20170511,43.5396,
002817.SZ,╩фи╫╫╨др,20170512,43.41,
002817.SZ,╩фи╫╫╨др,20170515,42.9,
002817.SZ,╩фи╫╫╨др,20170516,43.47,
002817.SZ,╩фи╫╫╨др,20170517,43.88,
002817.SZ,╩фи╫╫╨др,20170518,43.87,
002817.SZ,╩фи╫╫╨др,20170519,43.56,
002817.SZ,╩фи╫╫╨др,20170522,40.81,
002817.SZ,╩фи╫╫╨др,20170523,37.23,
002817.SZ,╩фи╫╫╨др,20170524,36.86,
002817.SZ,╩фи╫╫╨др,20170525,36.34,
002817.SZ,╩фи╫╫╨др,20170526,36.47,
002817.SZ,╩фи╫╫╨др,20170531,36.01,
002817.SZ,╩фи╫╫╨др,20170601,33.98,
002817.SZ,╩фи╫╫╨др,20170602,35.23,
002817.SZ,╩фи╫╫╨др,20170605,35.39,
002817.SZ,╩фи╫╫╨др,20170606,35.4,
002817.SZ,╩фи╫╫╨др,20170607,36.65,
