´úÂë,¼ò³Æ,ÈÕÆÚ,ÊÕÅÌ¼Û(Ôª),
002860.SZ,ÐÇË§¶û,20170412,28.53,
002860.SZ,ÐÇË§¶û,20170413,31.38,
002860.SZ,ÐÇË§¶û,20170414,34.52,
002860.SZ,ÐÇË§¶û,20170417,37.97,
002860.SZ,ÐÇË§¶û,20170418,41.77,
002860.SZ,ÐÇË§¶û,20170419,45.95,
002860.SZ,ÐÇË§¶û,20170420,50.55,
002860.SZ,ÐÇË§¶û,20170421,50.55,
002860.SZ,ÐÇË§¶û,20170424,50.55,
002860.SZ,ÐÇË§¶û,20170425,55.61,
002860.SZ,ÐÇË§¶û,20170426,55.72,
002860.SZ,ÐÇË§¶û,20170427,61.29,
002860.SZ,ÐÇË§¶û,20170428,58.33,
002860.SZ,ÐÇË§¶û,20170502,57.49,
002860.SZ,ÐÇË§¶û,20170503,61.8,
002860.SZ,ÐÇË§¶û,20170504,59.98,
002860.SZ,ÐÇË§¶û,20170505,56.67,
002860.SZ,ÐÇË§¶û,20170508,54.6,
002860.SZ,ÐÇË§¶û,20170509,55.6,
002860.SZ,ÐÇË§¶û,20170510,52.18,
002860.SZ,ÐÇË§¶û,20170511,53.3,
002860.SZ,ÐÇË§¶û,20170512,53,
002860.SZ,ÐÇË§¶û,20170515,53.89,
002860.SZ,ÐÇË§¶û,20170516,54.87,
002860.SZ,ÐÇË§¶û,20170517,54.61,
002860.SZ,ÐÇË§¶û,20170518,55.03,
002860.SZ,ÐÇË§¶û,20170519,53.96,
002860.SZ,ÐÇË§¶û,20170522,48.56,
002860.SZ,ÐÇË§¶û,20170523,44.25,
002860.SZ,ÐÇË§¶û,20170524,45.3,
002860.SZ,ÐÇË§¶û,20170525,45.46,
002860.SZ,ÐÇË§¶û,20170526,46.25,
002860.SZ,ÐÇË§¶û,20170531,48.2,
002860.SZ,ÐÇË§¶û,20170601,45.5,
002860.SZ,ÐÇË§¶û,20170602,48.78,
002860.SZ,ÐÇË§¶û,20170605,49.49,
002860.SZ,ÐÇË§¶û,20170606,49.2,
002860.SZ,ÐÇË§¶û,20170607,49.98,
002860.SZ,ÐÇË§¶û,20170608,48.9,
002860.SZ,ÐÇË§¶û,20170609,49.09,
002860.SZ,ÐÇË§¶û,20170612,47.22,
002860.SZ,ÐÇË§¶û,20170613,48.11,
002860.SZ,ÐÇË§¶û,20170614,48.62,
002860.SZ,ÐÇË§¶û,20170615,49.25,
002860.SZ,ÐÇË§¶û,20170616,48.71,
002860.SZ,ÐÇË§¶û,20170619,48.57,
002860.SZ,ÐÇË§¶û,20170620,48.29,
002860.SZ,ÐÇË§¶û,20170621,48.3,
002860.SZ,ÐÇË§¶û,20170622,46.6,
002860.SZ,ÐÇË§¶û,20170623,46.41,
002860.SZ,ÐÇË§¶û,20170626,46.7,
002860.SZ,ÐÇË§¶û,20170627,46.7,
002860.SZ,ÐÇË§¶û,20170628,46.75,
002860.SZ,ÐÇË§¶û,20170629,47.38,
002860.SZ,ÐÇË§¶û,20170630,48.9,
002860.SZ,ÐÇË§¶û,20170703,48.72,
002860.SZ,ÐÇË§¶û,20170704,47.92,
002860.SZ,ÐÇË§¶û,20170705,48.56,
002860.SZ,ÐÇË§¶û,20170706,49.79,
002860.SZ,ÐÇË§¶û,20170707,49.87,
002860.SZ,ÐÇË§¶û,20170710,46.8,
002860.SZ,ÐÇË§¶û,20170711,45.67,
002860.SZ,ÐÇË§¶û,20170712,46.26,
002860.SZ,ÐÇË§¶û,20170713,45.41,
002860.SZ,ÐÇË§¶û,20170714,45.8,
002860.SZ,ÐÇË§¶û,20170717,41.22,
002860.SZ,ÐÇË§¶û,20170718,40.8,
002860.SZ,ÐÇË§¶û,20170719,40.76,
002860.SZ,ÐÇË§¶û,20170720,40.5,
002860.SZ,ÐÇË§¶û,20170721,40.44,
002860.SZ,ÐÇË§¶û,20170724,41.25,
002860.SZ,ÐÇË§¶û,20170725,41.55,
002860.SZ,ÐÇË§¶û,20170726,41.37,
002860.SZ,ÐÇË§¶û,20170727,42.3,
002860.SZ,ÐÇË§¶û,20170728,41.81,
002860.SZ,ÐÇË§¶û,20170731,42.97,
002860.SZ,ÐÇË§¶û,20170801,43,
002860.SZ,ÐÇË§¶û,20170802,41.74,
002860.SZ,ÐÇË§¶û,20170803,42.38,
002860.SZ,ÐÇË§¶û,20170804,41.3,
002860.SZ,ÐÇË§¶û,20170807,41.4,
002860.SZ,ÐÇË§¶û,20170808,40.98,
002860.SZ,ÐÇË§¶û,20170809,41.2,
002860.SZ,ÐÇË§¶û,20170810,40.09,
002860.SZ,ÐÇË§¶û,20170811,39.42,
002860.SZ,ÐÇË§¶û,20170814,40.05,
002860.SZ,ÐÇË§¶û,20170815,40.8,
002860.SZ,ÐÇË§¶û,20170816,41.29,
002860.SZ,ÐÇË§¶û,20170817,42.98,
002860.SZ,ÐÇË§¶û,20170818,41,
002860.SZ,ÐÇË§¶û,20170821,41.7,
002860.SZ,ÐÇË§¶û,20170822,41.74,
002860.SZ,ÐÇË§¶û,20170823,41.81,
002860.SZ,ÐÇË§¶û,20170824,41.22,
002860.SZ,ÐÇË§¶û,20170825,42.02,
002860.SZ,ÐÇË§¶û,20170828,43.16,
002860.SZ,ÐÇË§¶û,20170829,43.68,
002860.SZ,ÐÇË§¶û,20170830,43.93,
002860.SZ,ÐÇË§¶û,20170831,44.9,
002860.SZ,ÐÇË§¶û,20170901,44.8,
002860.SZ,ÐÇË§¶û,20170904,44.4,
002860.SZ,ÐÇË§¶û,20170905,44.27,
002860.SZ,ÐÇË§¶û,20170906,43.67,
002860.SZ,ÐÇË§¶û,20170907,43.61,
002860.SZ,ÐÇË§¶û,20170908,43.4,
002860.SZ,ÐÇË§¶û,20170911,44.53,
002860.SZ,ÐÇË§¶û,20170912,44.5,
002860.SZ,ÐÇË§¶û,20170913,46,
002860.SZ,ÐÇË§¶û,20170914,45.02,
002860.SZ,ÐÇË§¶û,20170915,44.93,
002860.SZ,ÐÇË§¶û,20170918,46.4,
002860.SZ,ÐÇË§¶û,20170919,46,
002860.SZ,ÐÇË§¶û,20170920,46.07,
002860.SZ,ÐÇË§¶û,20170921,45.05,
002860.SZ,ÐÇË§¶û,20170922,45.63,
002860.SZ,ÐÇË§¶û,20170925,44.7,
002860.SZ,ÐÇË§¶û,20170926,43.35,
002860.SZ,ÐÇË§¶û,20170927,43.86,
002860.SZ,ÐÇË§¶û,20170928,43.39,
002860.SZ,ÐÇË§¶û,20170929,43.99,
002860.SZ,ÐÇË§¶û,20171009,44.46,
002860.SZ,ÐÇË§¶û,20171010,45.67,
002860.SZ,ÐÇË§¶û,20171011,45.04,
002860.SZ,ÐÇË§¶û,20171012,45.02,
002860.SZ,ÐÇË§¶û,20171013,46.23,
002860.SZ,ÐÇË§¶û,20171016,44.21,
002860.SZ,ÐÇË§¶û,20171017,44.66,
002860.SZ,ÐÇË§¶û,20171018,44.15,
002860.SZ,ÐÇË§¶û,20171019,44.19,
002860.SZ,ÐÇË§¶û,20171020,46.32,
002860.SZ,ÐÇË§¶û,20171023,46.32,
002860.SZ,ÐÇË§¶û,20171024,46.32,
002860.SZ,ÐÇË§¶û,20171025,46.32,
002860.SZ,ÐÇË§¶û,20171026,46.32,
002860.SZ,ÐÇË§¶û,20171027,46.32,
002860.SZ,ÐÇË§¶û,20171030,47.29,
002860.SZ,ÐÇË§¶û,20171031,47.85,
002860.SZ,ÐÇË§¶û,20171101,48.73,
002860.SZ,ÐÇË§¶û,20171102,49,
002860.SZ,ÐÇË§¶û,20171103,47.68,
002860.SZ,ÐÇË§¶û,20171106,49.47,
